wait_index	producer	group	event_index
0	0	0	30
1	0	1	31
2	0	2	32
3	0	3	33
4	0	4	34
5	0	5	35
6	0	6	36
7	0	7	37
8	2	4294967295	63
9	1	4294967295	62
10	3	4294967295	64
11	5	0	193
12	4	0	65
13	6	4294967295	257
14	7	4294967295	258
15	8	0	259
16	8	1	260
17	8	2	261
18	8	3	262
19	8	4	263
20	8	5	264
21	8	6	265
22	8	7	266
23	8	8	267
24	8	9	268
25	8	10	269
26	8	11	270
27	8	12	271
28	8	13	272
29	8	14	273
30	8	15	274
31	8	16	275
32	8	17	276
33	8	18	277
34	8	19	278
35	8	20	279
36	8	21	280
37	8	22	281
38	8	23	282
39	8	24	283
40	8	25	284
41	8	26	285
42	8	27	286
43	8	28	287
44	8	29	288
45	8	30	289
46	8	31	290
47	9	0	387
48	9	1	388
49	9	2	389
50	9	3	390
51	9	4	391
52	9	5	392
53	9	6	393
54	9	7	394
55	10	0	419
56	10	1	420
57	10	2	421
58	10	3	422
59	10	4	423
60	10	5	424
61	10	6	425
62	10	7	426
63	11	0	451
64	11	1	452
65	11	2	453
66	11	3	454
67	11	4	455
68	11	5	456
69	11	6	457
70	11	7	458
71	11	8	459
72	11	9	460
73	11	10	461
74	11	11	462
75	11	12	463
76	11	13	464
77	11	14	465
78	11	15	466
79	12	0	515
80	12	1	516
81	12	2	517
82	12	3	518
83	12	4	519
84	12	5	520
85	12	6	521
86	12	7	522
87	12	8	523
88	12	9	524
89	12	10	525
90	12	11	526
91	12	12	527
92	12	13	528
93	12	14	529
94	12	15	530
95	13	0	579
96	13	1	580
97	13	2	581
98	13	3	582
99	13	4	583
100	13	5	584
101	13	6	585
102	13	7	586
103	14	0	611
104	14	1	612
105	14	2	613
106	14	3	614
107	14	4	615
108	14	5	616
109	14	6	617
110	14	7	618
111	15	0	643
112	15	1	644
113	15	2	645
114	15	3	646
115	15	4	647
116	15	5	648
117	15	6	649
118	15	7	650
119	17	4294967295	676
120	16	4294967295	675
121	18	4294967295	677
122	20	0	806
123	19	0	678
124	21	4294967295	870
125	22	4294967295	871
126	23	0	872
127	23	1	873
128	23	2	874
129	23	3	875
130	23	4	876
131	23	5	877
132	23	6	878
133	23	7	879
134	23	8	880
135	23	9	881
136	23	10	882
137	23	11	883
138	23	12	884
139	23	13	885
140	23	14	886
141	23	15	887
142	23	16	888
143	23	17	889
144	23	18	890
145	23	19	891
146	23	20	892
147	23	21	893
148	23	22	894
149	23	23	895
150	23	24	896
151	23	25	897
152	23	26	898
153	23	27	899
154	23	28	900
155	23	29	901
156	23	30	902
157	23	31	903
158	24	0	1000
159	24	1	1001
160	24	2	1002
161	24	3	1003
162	24	4	1004
163	24	5	1005
164	24	6	1006
165	24	7	1007
166	25	0	1032
167	25	1	1033
168	25	2	1034
169	25	3	1035
170	25	4	1036
171	25	5	1037
172	25	6	1038
173	25	7	1039
174	26	0	1064
175	26	1	1065
176	26	2	1066
177	26	3	1067
178	26	4	1068
179	26	5	1069
180	26	6	1070
181	26	7	1071
182	26	8	1072
183	26	9	1073
184	26	10	1074
185	26	11	1075
186	26	12	1076
187	26	13	1077
188	26	14	1078
189	26	15	1079
190	27	0	1128
191	27	1	1129
192	27	2	1130
193	27	3	1131
194	27	4	1132
195	27	5	1133
196	27	6	1134
197	27	7	1135
198	27	8	1136
199	27	9	1137
200	27	10	1138
201	27	11	1139
202	27	12	1140
203	27	13	1141
204	27	14	1142
205	27	15	1143
206	28	0	1192
207	28	1	1193
208	28	2	1194
209	28	3	1195
210	28	4	1196
211	28	5	1197
212	28	6	1198
213	28	7	1199
214	0	0	30
215	0	1	31
216	0	2	32
217	0	3	33
218	0	4	34
219	0	5	35
220	0	6	36
221	0	7	37
222	2	4294967295	63
223	1	4294967295	62
224	3	4294967295	64
225	5	0	193
226	4	0	65
227	6	4294967295	257
228	7	4294967295	258
229	8	0	259
230	8	1	260
231	8	2	261
232	8	3	262
233	8	4	263
234	8	5	264
235	8	6	265
236	8	7	266
237	8	8	267
238	8	9	268
239	8	10	269
240	8	11	270
241	8	12	271
242	8	13	272
243	8	14	273
244	8	15	274
245	8	16	275
246	8	17	276
247	8	18	277
248	8	19	278
249	8	20	279
250	8	21	280
251	8	22	281
252	8	23	282
253	8	24	283
254	8	25	284
255	8	26	285
256	8	27	286
257	8	28	287
258	8	29	288
259	8	30	289
260	8	31	290
261	9	0	387
262	9	1	388
263	9	2	389
264	9	3	390
265	9	4	391
266	9	5	392
267	9	6	393
268	9	7	394
269	10	0	419
270	10	1	420
271	10	2	421
272	10	3	422
273	10	4	423
274	10	5	424
275	10	6	425
276	10	7	426
277	11	0	451
278	11	1	452
279	11	2	453
280	11	3	454
281	11	4	455
282	11	5	456
283	11	6	457
284	11	7	458
285	11	8	459
286	11	9	460
287	11	10	461
288	11	11	462
289	11	12	463
290	11	13	464
291	11	14	465
292	11	15	466
293	12	0	515
294	12	1	516
295	12	2	517
296	12	3	518
297	12	4	519
298	12	5	520
299	12	6	521
300	12	7	522
301	12	8	523
302	12	9	524
303	12	10	525
304	12	11	526
305	12	12	527
306	12	13	528
307	12	14	529
308	12	15	530
309	13	0	579
310	13	1	580
311	13	2	581
312	13	3	582
313	13	4	583
314	13	5	584
315	13	6	585
316	13	7	586
317	14	0	611
318	14	1	612
319	14	2	613
320	14	3	614
321	14	4	615
322	14	5	616
323	14	6	617
324	14	7	618
