workers=256
worker	slot	stage	logical_task
0	0	0	0
0	1	1	0
0	2	1	256
0	3	3	0
0	4	2	0
0	5	7	0
0	6	7	256
0	7	7	512
0	8	7	768
0	9	7	1024
0	10	7	1280
0	11	7	1536
0	12	7	1792
0	13	8	0
0	14	8	256
0	15	10	0
0	16	10	256
0	17	9	0
0	18	9	256
0	19	11	0
0	20	11	256
0	21	11	512
0	22	11	768
0	23	11	1024
0	24	11	1280
0	25	11	1536
0	26	11	1792
0	27	12	0
0	28	12	256
0	29	13	0
0	30	14	0
0	31	15	0
0	32	15	256
0	33	15	512
0	34	15	768
0	35	15	1024
0	36	15	1280
0	37	15	1536
0	38	17	0
0	39	17	256
0	40	17	512
0	41	17	768
0	42	17	1024
0	43	17	1280
0	44	17	1536
0	45	16	0
0	46	19	0
0	47	20	0
0	48	20	256
0	49	21	0
0	50	22	0
0	51	23	0
0	52	23	256
0	53	25	0
0	54	24	0
0	55	29	0
0	56	29	256
0	57	29	512
0	58	29	768
0	59	29	1024
0	60	29	1280
0	61	29	1536
0	62	29	1792
0	63	30	0
0	64	30	256
0	65	32	0
0	66	32	256
0	67	31	0
0	68	31	256
0	69	33	0
0	70	33	256
0	71	33	512
0	72	33	768
0	73	33	1024
0	74	33	1280
0	75	33	1536
0	76	33	1792
0	77	34	0
0	78	34	256
0	79	35	0
0	80	36	0
0	81	37	0
0	82	37	256
0	83	37	512
0	84	37	768
0	85	37	1024
0	86	37	1280
0	87	37	1536
0	88	39	0
0	89	39	256
0	90	39	512
0	91	39	768
0	92	39	1024
0	93	39	1280
0	94	39	1536
0	95	38	0
0	96	41	0
0	97	42	0
0	98	42	256
0	99	43	0
0	100	44	0
0	101	45	0
0	102	45	256
0	103	47	0
0	104	46	0
0	105	51	0
0	106	51	256
0	107	51	512
0	108	51	768
0	109	51	1024
0	110	51	1280
0	111	51	1536
0	112	51	1792
0	113	52	0
0	114	52	256
0	115	54	0
0	116	54	256
0	117	53	0
0	118	53	256
0	119	55	0
0	120	55	256
0	121	55	512
0	122	55	768
0	123	55	1024
0	124	55	1280
0	125	55	1536
0	126	55	1792
0	127	56	0
0	128	56	256
0	129	57	0
0	130	58	0
0	131	59	0
0	132	59	256
0	133	59	512
0	134	59	768
0	135	59	1024
0	136	59	1280
0	137	59	1536
0	138	61	0
0	139	61	256
0	140	61	512
0	141	61	768
0	142	61	1024
0	143	61	1280
0	144	61	1536
0	145	60	0
0	146	63	0
0	147	64	0
0	148	64	256
0	149	65	0
0	150	66	0
0	151	67	0
0	152	67	256
0	153	69	0
0	154	68	0
0	155	73	0
0	156	73	256
0	157	73	512
0	158	73	768
0	159	73	1024
0	160	73	1280
0	161	73	1536
0	162	73	1792
0	163	74	0
0	164	74	256
0	165	76	0
0	166	76	256
0	167	75	0
0	168	75	256
0	169	77	0
0	170	77	256
0	171	77	512
0	172	77	768
0	173	77	1024
0	174	77	1280
0	175	77	1536
0	176	77	1792
0	177	78	0
0	178	78	256
0	179	79	0
0	180	80	0
0	181	81	0
0	182	81	256
0	183	81	512
0	184	81	768
0	185	81	1024
0	186	81	1280
0	187	81	1536
0	188	83	0
0	189	83	256
0	190	83	512
0	191	83	768
0	192	83	1024
0	193	83	1280
0	194	83	1536
0	195	82	0
0	196	85	0
0	197	86	0
0	198	86	256
0	199	87	0
1	0	0	1
1	1	1	1
1	2	1	257
1	3	3	1
1	4	2	1
1	5	7	1
1	6	7	257
1	7	7	513
1	8	7	769
1	9	7	1025
1	10	7	1281
1	11	7	1537
1	12	7	1793
1	13	8	1
1	14	8	257
1	15	10	1
1	16	10	257
1	17	9	1
1	18	9	257
1	19	11	1
1	20	11	257
1	21	11	513
1	22	11	769
1	23	11	1025
1	24	11	1281
1	25	11	1537
1	26	11	1793
1	27	12	1
1	28	12	257
1	29	13	1
1	30	14	1
1	31	15	1
1	32	15	257
1	33	15	513
1	34	15	769
1	35	15	1025
1	36	15	1281
1	37	15	1537
1	38	17	1
1	39	17	257
1	40	17	513
1	41	17	769
1	42	17	1025
1	43	17	1281
1	44	17	1537
1	45	16	1
1	46	19	1
1	47	20	1
1	48	20	257
1	49	21	1
1	50	22	1
1	51	23	1
1	52	23	257
1	53	25	1
1	54	24	1
1	55	29	1
1	56	29	257
1	57	29	513
1	58	29	769
1	59	29	1025
1	60	29	1281
1	61	29	1537
1	62	29	1793
1	63	30	1
1	64	30	257
1	65	32	1
1	66	32	257
1	67	31	1
1	68	31	257
1	69	33	1
1	70	33	257
1	71	33	513
1	72	33	769
1	73	33	1025
1	74	33	1281
1	75	33	1537
1	76	33	1793
1	77	34	1
1	78	34	257
1	79	35	1
1	80	36	1
1	81	37	1
1	82	37	257
1	83	37	513
1	84	37	769
1	85	37	1025
1	86	37	1281
1	87	37	1537
1	88	39	1
1	89	39	257
1	90	39	513
1	91	39	769
1	92	39	1025
1	93	39	1281
1	94	39	1537
1	95	38	1
1	96	41	1
1	97	42	1
1	98	42	257
1	99	43	1
1	100	44	1
1	101	45	1
1	102	45	257
1	103	47	1
1	104	46	1
1	105	51	1
1	106	51	257
1	107	51	513
1	108	51	769
1	109	51	1025
1	110	51	1281
1	111	51	1537
1	112	51	1793
1	113	52	1
1	114	52	257
1	115	54	1
1	116	54	257
1	117	53	1
1	118	53	257
1	119	55	1
1	120	55	257
1	121	55	513
1	122	55	769
1	123	55	1025
1	124	55	1281
1	125	55	1537
1	126	55	1793
1	127	56	1
1	128	56	257
1	129	57	1
1	130	58	1
1	131	59	1
1	132	59	257
1	133	59	513
1	134	59	769
1	135	59	1025
1	136	59	1281
1	137	59	1537
1	138	61	1
1	139	61	257
1	140	61	513
1	141	61	769
1	142	61	1025
1	143	61	1281
1	144	61	1537
1	145	60	1
1	146	63	1
1	147	64	1
1	148	64	257
1	149	65	1
1	150	66	1
1	151	67	1
1	152	67	257
1	153	69	1
1	154	68	1
1	155	73	1
1	156	73	257
1	157	73	513
1	158	73	769
1	159	73	1025
1	160	73	1281
1	161	73	1537
1	162	73	1793
1	163	74	1
1	164	74	257
1	165	76	1
1	166	76	257
1	167	75	1
1	168	75	257
1	169	77	1
1	170	77	257
1	171	77	513
1	172	77	769
1	173	77	1025
1	174	77	1281
1	175	77	1537
1	176	77	1793
1	177	78	1
1	178	78	257
1	179	79	1
1	180	80	1
1	181	81	1
1	182	81	257
1	183	81	513
1	184	81	769
1	185	81	1025
1	186	81	1281
1	187	81	1537
1	188	83	1
1	189	83	257
1	190	83	513
1	191	83	769
1	192	83	1025
1	193	83	1281
1	194	83	1537
1	195	82	1
1	196	85	1
1	197	86	1
1	198	86	257
1	199	87	1
2	0	0	2
2	1	1	2
2	2	1	258
2	3	3	2
2	4	2	2
2	5	7	2
2	6	7	258
2	7	7	514
2	8	7	770
2	9	7	1026
2	10	7	1282
2	11	7	1538
2	12	7	1794
2	13	8	2
2	14	8	258
2	15	10	2
2	16	10	258
2	17	9	2
2	18	9	258
2	19	11	2
2	20	11	258
2	21	11	514
2	22	11	770
2	23	11	1026
2	24	11	1282
2	25	11	1538
2	26	11	1794
2	27	12	2
2	28	12	258
2	29	13	2
2	30	14	2
2	31	15	2
2	32	15	258
2	33	15	514
2	34	15	770
2	35	15	1026
2	36	15	1282
2	37	15	1538
2	38	17	2
2	39	17	258
2	40	17	514
2	41	17	770
2	42	17	1026
2	43	17	1282
2	44	17	1538
2	45	16	2
2	46	19	2
2	47	20	2
2	48	20	258
2	49	21	2
2	50	22	2
2	51	23	2
2	52	23	258
2	53	25	2
2	54	24	2
2	55	29	2
2	56	29	258
2	57	29	514
2	58	29	770
2	59	29	1026
2	60	29	1282
2	61	29	1538
2	62	29	1794
2	63	30	2
2	64	30	258
2	65	32	2
2	66	32	258
2	67	31	2
2	68	31	258
2	69	33	2
2	70	33	258
2	71	33	514
2	72	33	770
2	73	33	1026
2	74	33	1282
2	75	33	1538
2	76	33	1794
2	77	34	2
2	78	34	258
2	79	35	2
2	80	36	2
2	81	37	2
2	82	37	258
2	83	37	514
2	84	37	770
2	85	37	1026
2	86	37	1282
2	87	37	1538
2	88	39	2
2	89	39	258
2	90	39	514
2	91	39	770
2	92	39	1026
2	93	39	1282
2	94	39	1538
2	95	38	2
2	96	41	2
2	97	42	2
2	98	42	258
2	99	43	2
2	100	44	2
2	101	45	2
2	102	45	258
2	103	47	2
2	104	46	2
2	105	51	2
2	106	51	258
2	107	51	514
2	108	51	770
2	109	51	1026
2	110	51	1282
2	111	51	1538
2	112	51	1794
2	113	52	2
2	114	52	258
2	115	54	2
2	116	54	258
2	117	53	2
2	118	53	258
2	119	55	2
2	120	55	258
2	121	55	514
2	122	55	770
2	123	55	1026
2	124	55	1282
2	125	55	1538
2	126	55	1794
2	127	56	2
2	128	56	258
2	129	57	2
2	130	58	2
2	131	59	2
2	132	59	258
2	133	59	514
2	134	59	770
2	135	59	1026
2	136	59	1282
2	137	59	1538
2	138	61	2
2	139	61	258
2	140	61	514
2	141	61	770
2	142	61	1026
2	143	61	1282
2	144	61	1538
2	145	60	2
2	146	63	2
2	147	64	2
2	148	64	258
2	149	65	2
2	150	66	2
2	151	67	2
2	152	67	258
2	153	69	2
2	154	68	2
2	155	73	2
2	156	73	258
2	157	73	514
2	158	73	770
2	159	73	1026
2	160	73	1282
2	161	73	1538
2	162	73	1794
2	163	74	2
2	164	74	258
2	165	76	2
2	166	76	258
2	167	75	2
2	168	75	258
2	169	77	2
2	170	77	258
2	171	77	514
2	172	77	770
2	173	77	1026
2	174	77	1282
2	175	77	1538
2	176	77	1794
2	177	78	2
2	178	78	258
2	179	79	2
2	180	80	2
2	181	81	2
2	182	81	258
2	183	81	514
2	184	81	770
2	185	81	1026
2	186	81	1282
2	187	81	1538
2	188	83	2
2	189	83	258
2	190	83	514
2	191	83	770
2	192	83	1026
2	193	83	1282
2	194	83	1538
2	195	82	2
2	196	85	2
2	197	86	2
2	198	86	258
2	199	87	2
3	0	0	3
3	1	1	3
3	2	1	259
3	3	3	3
3	4	2	3
3	5	7	3
3	6	7	259
3	7	7	515
3	8	7	771
3	9	7	1027
3	10	7	1283
3	11	7	1539
3	12	7	1795
3	13	8	3
3	14	8	259
3	15	10	3
3	16	10	259
3	17	9	3
3	18	9	259
3	19	11	3
3	20	11	259
3	21	11	515
3	22	11	771
3	23	11	1027
3	24	11	1283
3	25	11	1539
3	26	11	1795
3	27	12	3
3	28	12	259
3	29	13	3
3	30	14	3
3	31	15	3
3	32	15	259
3	33	15	515
3	34	15	771
3	35	15	1027
3	36	15	1283
3	37	15	1539
3	38	17	3
3	39	17	259
3	40	17	515
3	41	17	771
3	42	17	1027
3	43	17	1283
3	44	17	1539
3	45	16	3
3	46	19	3
3	47	20	3
3	48	20	259
3	49	21	3
3	50	22	3
3	51	23	3
3	52	23	259
3	53	25	3
3	54	24	3
3	55	29	3
3	56	29	259
3	57	29	515
3	58	29	771
3	59	29	1027
3	60	29	1283
3	61	29	1539
3	62	29	1795
3	63	30	3
3	64	30	259
3	65	32	3
3	66	32	259
3	67	31	3
3	68	31	259
3	69	33	3
3	70	33	259
3	71	33	515
3	72	33	771
3	73	33	1027
3	74	33	1283
3	75	33	1539
3	76	33	1795
3	77	34	3
3	78	34	259
3	79	35	3
3	80	36	3
3	81	37	3
3	82	37	259
3	83	37	515
3	84	37	771
3	85	37	1027
3	86	37	1283
3	87	37	1539
3	88	39	3
3	89	39	259
3	90	39	515
3	91	39	771
3	92	39	1027
3	93	39	1283
3	94	39	1539
3	95	38	3
3	96	41	3
3	97	42	3
3	98	42	259
3	99	43	3
3	100	44	3
3	101	45	3
3	102	45	259
3	103	47	3
3	104	46	3
3	105	51	3
3	106	51	259
3	107	51	515
3	108	51	771
3	109	51	1027
3	110	51	1283
3	111	51	1539
3	112	51	1795
3	113	52	3
3	114	52	259
3	115	54	3
3	116	54	259
3	117	53	3
3	118	53	259
3	119	55	3
3	120	55	259
3	121	55	515
3	122	55	771
3	123	55	1027
3	124	55	1283
3	125	55	1539
3	126	55	1795
3	127	56	3
3	128	56	259
3	129	57	3
3	130	58	3
3	131	59	3
3	132	59	259
3	133	59	515
3	134	59	771
3	135	59	1027
3	136	59	1283
3	137	59	1539
3	138	61	3
3	139	61	259
3	140	61	515
3	141	61	771
3	142	61	1027
3	143	61	1283
3	144	61	1539
3	145	60	3
3	146	63	3
3	147	64	3
3	148	64	259
3	149	65	3
3	150	66	3
3	151	67	3
3	152	67	259
3	153	69	3
3	154	68	3
3	155	73	3
3	156	73	259
3	157	73	515
3	158	73	771
3	159	73	1027
3	160	73	1283
3	161	73	1539
3	162	73	1795
3	163	74	3
3	164	74	259
3	165	76	3
3	166	76	259
3	167	75	3
3	168	75	259
3	169	77	3
3	170	77	259
3	171	77	515
3	172	77	771
3	173	77	1027
3	174	77	1283
3	175	77	1539
3	176	77	1795
3	177	78	3
3	178	78	259
3	179	79	3
3	180	80	3
3	181	81	3
3	182	81	259
3	183	81	515
3	184	81	771
3	185	81	1027
3	186	81	1283
3	187	81	1539
3	188	83	3
3	189	83	259
3	190	83	515
3	191	83	771
3	192	83	1027
3	193	83	1283
3	194	83	1539
3	195	82	3
3	196	85	3
3	197	86	3
3	198	86	259
3	199	87	3
4	0	0	4
4	1	1	4
4	2	1	260
4	3	3	4
4	4	2	4
4	5	7	4
4	6	7	260
4	7	7	516
4	8	7	772
4	9	7	1028
4	10	7	1284
4	11	7	1540
4	12	7	1796
4	13	8	4
