event_index	stage	group	fanin	publish_ns
0	0	4294967295	0	0
1	1	4294967295	0	0
2	2	4294967295	0	0
3	3	4294967295	0	0
4	4	4294967295	0	0
5	5	4294967295	0	0
6	6	4294967295	0	0
7	7	4294967295	0	0
8	8	4294967295	0	0
9	9	4294967295	0	0
10	10	4294967295	0	0
11	11	4294967295	0	0
12	12	4294967295	0	0
13	13	4294967295	0	0
14	14	4294967295	0	0
15	15	4294967295	0	0
16	16	4294967295	0	0
17	17	4294967295	0	0
18	18	4294967295	0	0
19	19	4294967295	0	0
20	20	4294967295	0	0
21	21	4294967295	0	0
22	22	4294967295	0	0
23	23	4294967295	0	0
24	24	4294967295	0	0
25	25	4294967295	0	0
26	26	4294967295	0	0
27	27	4294967295	0	0
28	28	4294967295	0	0
29	29	4294967295	0	0
30	0	0	4	1789584453596104704
31	0	1	4	1789584453596104704
32	0	2	4	1789584453596104704
33	0	3	4	1789584453596104704
34	0	4	4	1789584453596104704
35	0	5	4	1789584453596104704
36	0	6	4	1789584453596104704
37	0	7	4	1789584453596104704
38	0	8	4	1789584453596104704
39	0	9	4	1789584453596104704
40	0	10	4	1789584453596104704
41	0	11	4	1789584453596104704
42	0	12	4	1789584453596104704
43	0	13	4	1789584453596104704
44	0	14	4	1789584453596104704
45	0	15	4	1789584453596104704
46	0	16	4	1789584453596104704
47	0	17	4	1789584453596104704
48	0	18	4	1789584453596104704
49	0	19	4	1789584453596104704
50	0	20	4	1789584453596104704
51	0	21	4	1789584453596104704
52	0	22	4	1789584453596104704
53	0	23	4	1789584453596104704
54	0	24	4	1789584453596104704
55	0	25	4	1789584453596104704
56	0	26	4	1789584453596104704
57	0	27	4	1789584453596104704
58	0	28	4	1789584453596104704
59	0	29	4	1789584453596104704
60	0	30	4	1789584453596104704
61	0	31	4	1789584453596104704
62	1	4294967295	128	1789584453596120064
63	2	4294967295	64	1789584453596120064
64	3	4294967295	64	1789584453596120064
65	4	0	4	1789584453596125184
66	4	1	4	1789584453596125184
67	4	2	4	1789584453596125184
68	4	3	4	1789584453596126208
69	4	4	4	1789584453596125184
70	4	5	4	1789584453596126208
71	4	6	4	1789584453596126208
72	4	7	4	1789584453596126208
73	4	8	4	1789584453596125184
74	4	9	4	1789584453596125184
75	4	10	4	1789584453596126208
76	4	11	4	1789584453596126208
77	4	12	4	1789584453596126208
78	4	13	4	1789584453596126208
79	4	14	4	1789584453596126208
80	4	15	4	1789584453596126208
81	4	16	4	1789584453596125184
82	4	17	4	1789584453596125184
83	4	18	4	1789584453596125184
84	4	19	4	1789584453596125184
85	4	20	4	1789584453596125184
86	4	21	4	1789584453596125184
87	4	22	4	1789584453596126208
88	4	23	4	1789584453596126208
89	4	24	4	1789584453596126208
90	4	25	4	1789584453596125184
91	4	26	4	1789584453596125184
92	4	27	4	1789584453596125184
93	4	28	4	1789584453596126208
94	4	29	4	1789584453596126208
95	4	30	4	1789584453596125184
96	4	31	4	1789584453596125184
97	4	32	4	1789584453596126208
98	4	33	4	1789584453596126208
99	4	34	4	1789584453596126208
100	4	35	4	1789584453596126208
101	4	36	4	1789584453596126208
102	4	37	4	1789584453596126208
103	4	38	4	1789584453596126208
104	4	39	4	1789584453596126208
105	4	40	4	1789584453596126208
106	4	41	4	1789584453596126208
107	4	42	4	1789584453596126208
108	4	43	4	1789584453596126208
109	4	44	4	1789584453596126208
110	4	45	4	1789584453596126208
111	4	46	4	1789584453596126208
112	4	47	4	1789584453596126208
113	4	48	4	1789584453596126208
114	4	49	4	1789584453596126208
115	4	50	4	1789584453596126208
116	4	51	4	1789584453596126208
117	4	52	4	1789584453596126208
118	4	53	4	1789584453596126208
119	4	54	4	1789584453596126208
120	4	55	4	1789584453596126208
121	4	56	4	1789584453596126208
122	4	57	4	1789584453596126208
123	4	58	4	1789584453596126208
124	4	59	4	1789584453596126208
125	4	60	4	1789584453596126208
126	4	61	4	1789584453596126208
127	4	62	4	1789584453596126208
128	4	63	4	1789584453596126208
129	4	64	4	1789584453596126208
130	4	65	4	1789584453596126208
131	4	66	4	1789584453596126208
132	4	67	4	1789584453596126208
133	4	68	4	1789584453596126208
134	4	69	4	1789584453596126208
135	4	70	4	1789584453596126208
