wait_index	producer	group	event_index
0	0	1	61
1	0	2	62
2	0	3	63
3	0	4	64
4	0	5	65
5	0	6	66
6	0	7	67
7	0	8	68
8	0	9	69
9	0	10	70
10	0	11	71
11	0	12	72
12	0	13	73
13	0	14	74
14	0	15	75
15	0	16	76
16	0	17	77
17	0	18	78
18	0	19	79
19	0	20	80
20	0	21	81
21	0	22	82
22	0	23	83
23	0	24	84
24	0	25	85
25	0	26	86
26	0	27	87
27	0	28	88
28	0	29	89
29	0	30	90
30	0	31	91
31	0	32	92
32	0	33	93
33	0	34	94
34	0	35	95
35	0	36	96
36	0	37	97
37	0	38	98
38	0	39	99
39	0	40	100
40	0	41	101
41	0	42	102
42	0	43	103
43	0	44	104
44	0	45	105
45	0	46	106
46	0	47	107
47	0	48	108
48	0	49	109
49	0	50	110
50	0	51	111
51	0	52	112
52	0	53	113
53	0	54	114
54	0	55	115
55	0	56	116
56	0	57	117
57	0	58	118
58	0	59	119
59	0	60	120
60	0	61	121
61	0	62	122
62	0	63	123
63	0	64	124
64	0	65	125
65	0	66	126
66	0	67	127
67	0	68	128
68	0	69	129
69	0	70	130
70	0	71	131
71	0	72	132
72	0	73	133
73	0	74	134
74	0	75	135
75	0	76	136
76	0	77	137
77	0	78	138
78	0	79	139
79	0	80	140
80	0	81	141
81	0	82	142
82	0	83	143
83	0	84	144
84	0	85	145
85	0	86	146
86	0	87	147
87	0	88	148
88	0	89	149
89	0	90	150
90	0	91	151
91	0	92	152
92	0	93	153
93	0	94	154
94	0	95	155
95	0	96	156
96	0	97	157
97	0	98	158
98	0	99	159
99	0	100	160
100	0	101	161
101	0	102	162
102	0	103	163
103	0	104	164
104	0	105	165
105	0	106	166
106	0	107	167
107	0	108	168
108	0	109	169
109	0	110	170
110	0	111	171
111	0	112	172
112	0	113	173
113	0	114	174
114	0	115	175
115	0	116	176
116	0	117	177
117	0	118	178
118	0	119	179
119	0	120	180
120	0	121	181
121	0	122	182
122	0	123	183
123	0	124	184
124	0	125	185
125	0	126	186
126	0	127	187
127	2	4294967295	573
128	1	4294967295	572
129	3	4294967295	574
130	6	4294967295	4671
131	7	4294967295	4672
132	9	4	6725
133	9	5	6726
134	9	6	6727
135	9	7	6728
136	9	12	6733
137	9	13	6734
138	9	14	6735
139	9	15	6736
140	11	8	7257
141	11	9	7258
142	11	10	7259
143	11	11	7260
144	11	12	7261
145	11	13	7262
146	11	14	7263
147	11	15	7264
148	12	8	7289
149	12	9	7290
150	12	10	7291
151	12	11	7292
152	12	12	7293
153	12	13	7294
154	12	14	7295
155	12	15	7296
156	11	24	7273
157	11	25	7274
158	11	26	7275
159	11	27	7276
160	11	28	7277
161	11	29	7278
162	11	30	7279
163	11	31	7280
164	12	24	7305
165	12	25	7306
166	12	26	7307
167	12	27	7308
168	12	28	7309
169	12	29	7310
170	12	30	7311
171	12	31	7312
172	14	0	7825
173	14	1	7826
174	14	2	7827
175	14	3	7828
176	14	8	7833
177	14	9	7834
178	14	10	7835
179	14	11	7836
180	17	4294967295	8354
181	16	4294967295	8353
182	18	4294967295	8355
183	21	4294967295	12452
184	22	4294967295	12453
185	24	0	14502
186	24	1	14503
187	24	2	14504
188	24	3	14505
189	24	8	14510
190	24	9	14511
191	24	10	14512
192	24	11	14513
193	25	256	14774
194	25	257	14775
195	25	258	14776
196	25	259	14777
197	25	260	14778
198	25	261	14779
199	25	262	14780
200	25	263	14781
201	25	264	14782
202	25	265	14783
203	25	266	14784
204	25	267	14785
205	25	268	14786
206	25	269	14787
207	25	270	14788
208	25	271	14789
209	25	272	14790
210	25	273	14791
211	25	274	14792
212	25	275	14793
213	25	276	14794
214	25	277	14795
215	25	278	14796
216	25	279	14797
217	25	280	14798
218	25	281	14799
219	25	282	14800
220	25	283	14801
221	25	284	14802
222	25	285	14803
223	25	286	14804
224	25	287	14805
225	25	288	14806
226	25	289	14807
227	25	290	14808
228	25	291	14809
229	25	292	14810
230	25	293	14811
231	25	294	14812
232	25	295	14813
233	25	296	14814
234	25	297	14815
235	25	298	14816
236	25	299	14817
237	25	300	14818
238	25	301	14819
239	25	302	14820
240	25	303	14821
241	25	305	14823
242	25	306	14824
243	25	307	14825
244	25	308	14826
245	25	309	14827
246	25	310	14828
247	25	311	14829
248	25	312	14830
249	25	313	14831
250	25	314	14832
251	25	315	14833
252	25	316	14834
253	25	317	14835
254	25	318	14836
255	25	319	14837
256	25	320	14838
257	25	321	14839
258	25	322	14840
259	25	323	14841
260	25	324	14842
261	25	325	14843
262	25	326	14844
263	25	327	14845
264	25	328	14846
265	25	329	14847
266	25	330	14848
267	25	331	14849
268	25	332	14850
269	25	333	14851
270	25	334	14852
271	25	335	14853
272	25	336	14854
273	25	337	14855
274	25	338	14856
275	25	339	14857
276	25	340	14858
277	25	341	14859
278	25	342	14860
279	25	343	14861
280	25	344	14862
281	25	345	14863
282	25	346	14864
283	25	347	14865
284	25	348	14866
285	25	349	14867
286	25	350	14868
287	25	351	14869
288	25	352	14870
289	25	353	14871
290	25	354	14872
291	25	355	14873
292	25	356	14874
293	25	357	14875
294	25	358	14876
295	25	359	14877
296	25	360	14878
297	25	361	14879
298	25	362	14880
299	25	363	14881
300	25	364	14882
301	25	365	14883
302	25	366	14884
303	25	367	14885
304	25	368	14886
305	25	369	14887
306	25	370	14888
307	25	371	14889
308	25	372	14890
309	25	373	14891
310	25	374	14892
311	25	375	14893
312	25	376	14894
313	25	377	14895
314	25	378	14896
315	25	379	14897
316	25	380	14898
317	25	381	14899
318	25	382	14900
319	25	383	14901
320	26	8	15038
321	26	9	15039
322	26	10	15040
323	26	11	15041
324	26	12	15042
325	26	13	15043
326	26	14	15044
327	26	15	15045
328	27	8	15070
329	27	9	15071
330	27	10	15072
331	27	11	15073
332	27	12	15074
333	27	13	15075
334	27	14	15076
335	27	15	15077
336	26	24	15054
337	26	25	15055
338	26	26	15056
339	26	27	15057
340	26	28	15058
341	26	29	15059
342	26	30	15060
343	26	31	15061
344	27	24	15086
345	27	25	15087
346	27	26	15088
347	27	27	15089
348	27	28	15090
349	27	29	15091
350	27	30	15092
351	27	31	15093
352	29	4	15610
353	29	5	15611
354	29	6	15612
355	29	7	15613
356	29	12	15618
357	29	13	15619
358	29	14	15620
359	29	15	15621
360	32	4294967295	16135
361	31	4294967295	16134
362	33	4294967295	16136
363	36	4294967295	20233
364	37	4294967295	20234
365	39	4	22287
366	39	5	22288
367	39	6	22289
368	39	7	22290
369	39	12	22295
370	39	13	22296
371	39	14	22297
372	39	15	22298
373	41	0	22811
374	41	1	22812
375	41	2	22813
376	41	3	22814
377	41	4	22815
378	41	5	22816
379	41	6	22817
380	41	7	22818
381	42	0	22843
382	42	1	22844
383	42	2	22845
384	42	3	22846
385	42	4	22847
386	42	5	22848
387	42	6	22849
388	42	7	22850
389	41	16	22827
390	41	17	22828
391	41	18	22829
392	41	19	22830
393	41	20	22831
394	41	21	22832
395	41	22	22833
396	41	23	22834
397	42	16	22859
398	42	17	22860
399	42	18	22861
400	42	19	22862
401	42	20	22863
402	42	21	22864
403	42	22	22865
404	42	23	22866
405	44	0	23387
406	44	1	23388
407	44	2	23389
408	44	3	23390
409	44	8	23395
410	44	9	23396
411	44	10	23397
412	44	11	23398
413	47	4294967295	23916
414	46	4294967295	23915
415	48	4294967295	23917
416	51	4294967295	28014
417	52	4294967295	28015
418	54	0	30064
419	54	1	30065
420	54	2	30066
421	54	3	30067
422	54	8	30072
423	54	9	30073
424	54	10	30074
425	54	11	30075
426	55	256	30336
427	55	257	30337
428	55	258	30338
429	55	259	30339
430	55	260	30340
431	55	261	30341
432	55	262	30342
433	55	263	30343
434	55	264	30344
435	55	265	30345
436	55	266	30346
437	55	267	30347
438	55	268	30348
439	55	269	30349
440	55	270	30350
441	55	271	30351
442	55	273	30353
443	55	274	30354
444	55	275	30355
445	55	276	30356
446	55	277	30357
447	55	278	30358
448	55	279	30359
449	55	280	30360
450	55	281	30361
451	55	282	30362
452	55	283	30363
453	55	284	30364
454	55	285	30365
455	55	286	30366
456	55	287	30367
457	55	288	30368
458	55	289	30369
459	55	290	30370
460	55	291	30371
461	55	292	30372
462	55	293	30373
463	55	294	30374
464	55	295	30375
465	55	296	30376
466	55	297	30377
467	55	298	30378
468	55	299	30379
469	55	300	30380
470	55	301	30381
471	55	302	30382
472	55	303	30383
473	55	304	30384
474	55	305	30385
475	55	306	30386
476	55	307	30387
477	55	308	30388
478	55	309	30389
479	55	310	30390
480	55	311	30391
481	55	312	30392
482	55	313	30393
483	55	314	30394
484	55	315	30395
485	55	316	30396
486	55	317	30397
487	55	318	30398
488	55	319	30399
489	55	320	30400
490	55	321	30401
491	55	322	30402
492	55	323	30403
493	55	324	30404
494	55	325	30405
495	55	326	30406
496	55	327	30407
497	55	328	30408
498	55	329	30409
499	55	330	30410
500	55	331	30411
501	55	332	30412
502	55	333	30413
503	55	334	30414
504	55	335	30415
505	55	336	30416
506	55	337	30417
507	55	338	30418
508	55	339	30419
509	55	340	30420
510	55	341	30421
511	55	342	30422
512	55	343	30423
513	55	344	30424
514	55	345	30425
515	55	346	30426
516	55	347	30427
517	55	348	30428
518	55	349	30429
519	55	350	30430
520	55	351	30431
521	55	352	30432
522	55	353	30433
523	55	354	30434
524	55	355	30435
525	55	356	30436
526	55	357	30437
527	55	358	30438
528	55	359	30439
529	55	360	30440
530	55	361	30441
531	55	362	30442
532	55	363	30443
533	55	364	30444
534	55	365	30445
535	55	366	30446
536	55	367	30447
537	55	368	30448
538	55	369	30449
539	55	370	30450
540	55	371	30451
541	55	372	30452
542	55	373	30453
543	55	374	30454
544	55	375	30455
545	55	376	30456
546	55	377	30457
547	55	378	30458
548	55	379	30459
549	55	380	30460
550	55	381	30461
551	55	382	30462
552	55	383	30463
553	56	8	30600
554	56	9	30601
555	56	10	30602
556	56	11	30603
557	56	12	30604
558	56	13	30605
559	56	14	30606
560	56	15	30607
561	57	8	30632
562	57	9	30633
563	57	10	30634
564	57	11	30635
565	57	12	30636
566	57	13	30637
567	57	14	30638
568	57	15	30639
569	56	24	30616
570	56	25	30617
571	56	26	30618
572	56	27	30619
573	56	28	30620
574	56	29	30621
575	56	30	30622
576	56	31	30623
577	57	24	30648
578	57	25	30649
579	57	26	30650
580	57	27	30651
581	57	28	30652
582	57	29	30653
583	57	30	30654
584	57	31	30655
585	0	0	60
586	0	2	62
587	0	3	63
588	0	4	64
589	0	5	65
590	0	6	66
591	0	7	67
592	0	8	68
593	0	9	69
594	0	10	70
595	0	11	71
596	0	12	72
597	0	13	73
598	0	14	74
599	0	15	75
600	0	16	76
601	0	17	77
602	0	18	78
603	0	19	79
604	0	20	80
605	0	21	81
606	0	22	82
607	0	23	83
608	0	24	84
609	0	25	85
610	0	26	86
611	0	27	87
612	0	28	88
613	0	29	89
614	0	30	90
615	0	31	91
616	0	32	92
617	0	33	93
618	0	34	94
619	0	35	95
620	0	36	96
621	0	37	97
622	0	38	98
623	0	39	99
624	0	40	100
625	0	41	101
626	0	42	102
627	0	43	103
628	0	44	104
629	0	45	105
630	0	46	106
631	0	47	107
632	0	48	108
633	0	49	109
634	0	50	110
635	0	51	111
636	0	52	112
637	0	53	113
638	0	54	114
639	0	55	115
640	0	56	116
641	0	57	117
642	0	58	118
643	0	59	119
644	0	60	120
645	0	61	121
646	0	62	122
647	0	63	123
648	0	64	124
649	0	65	125
650	0	66	126
651	0	67	127
652	0	68	128
653	0	69	129
654	0	70	130
655	0	71	131
656	0	72	132
657	0	73	133
658	0	74	134
659	0	75	135
660	0	76	136
661	0	77	137
662	0	78	138
663	0	79	139
664	0	80	140
665	0	81	141
666	0	82	142
667	0	83	143
668	0	84	144
669	0	85	145
670	0	86	146
671	0	87	147
672	0	88	148
673	0	89	149
674	0	90	150
675	0	91	151
676	0	92	152
677	0	93	153
678	0	94	154
679	0	95	155
680	0	96	156
681	0	97	157
682	0	98	158
683	0	99	159
