stage	task	worker	slot
0	0	0	0
0	1	1	0
0	2	2	0
0	3	3	0
0	4	4	0
0	5	5	0
0	6	6	0
0	7	7	0
0	8	8	0
0	9	9	0
0	10	10	0
0	11	11	0
0	12	12	0
0	13	13	0
0	14	14	0
0	15	15	0
0	16	16	0
0	17	17	0
0	18	18	0
0	19	19	0
0	20	20	0
0	21	21	0
0	22	22	0
0	23	23	0
0	24	24	0
0	25	25	0
0	26	26	0
0	27	27	0
0	28	28	0
0	29	29	0
0	30	30	0
0	31	31	0
0	32	32	0
0	33	33	0
0	34	34	0
0	35	35	0
0	36	36	0
0	37	37	0
0	38	38	0
0	39	39	0
0	40	40	0
0	41	41	0
0	42	42	0
0	43	43	0
0	44	44	0
0	45	45	0
0	46	46	0
0	47	47	0
0	48	48	0
0	49	49	0
0	50	50	0
0	51	51	0
0	52	52	0
0	53	53	0
0	54	54	0
0	55	55	0
0	56	56	0
0	57	57	0
0	58	58	0
0	59	59	0
0	60	60	0
0	61	61	0
0	62	62	0
0	63	63	0
0	64	64	0
0	65	65	0
0	66	66	0
0	67	67	0
0	68	68	0
0	69	69	0
0	70	70	0
0	71	71	0
0	72	72	0
0	73	73	0
0	74	74	0
0	75	75	0
0	76	76	0
0	77	77	0
0	78	78	0
0	79	79	0
0	80	80	0
0	81	81	0
0	82	82	0
0	83	83	0
0	84	84	0
0	85	85	0
0	86	86	0
0	87	87	0
0	88	88	0
0	89	89	0
0	90	90	0
0	91	91	0
0	92	92	0
0	93	93	0
0	94	94	0
0	95	95	0
0	96	96	0
0	97	97	0
0	98	98	0
0	99	99	0
0	100	100	0
0	101	101	0
0	102	102	0
0	103	103	0
0	104	104	0
0	105	105	0
0	106	106	0
0	107	107	0
0	108	108	0
0	109	109	0
0	110	110	0
0	111	111	0
0	112	112	0
0	113	113	0
0	114	114	0
0	115	115	0
0	116	116	0
0	117	117	0
0	118	118	0
0	119	119	0
0	120	120	0
0	121	121	0
0	122	122	0
0	123	123	0
0	124	124	0
0	125	125	0
0	126	126	0
0	127	127	0
1	0	0	1
1	1	1	1
1	2	2	1
1	3	3	1
1	4	4	1
1	5	5	1
1	6	6	1
1	7	7	1
1	8	8	1
1	9	9	1
1	10	10	1
1	11	11	1
1	12	12	1
1	13	13	1
1	14	14	1
1	15	15	1
1	16	16	1
1	17	17	1
1	18	18	1
1	19	19	1
1	20	20	1
1	21	21	1
1	22	22	1
1	23	23	1
1	24	24	1
1	25	25	1
1	26	26	1
1	27	27	1
1	28	28	1
1	29	29	1
1	30	30	1
1	31	31	1
1	32	32	1
1	33	33	1
1	34	34	1
1	35	35	1
1	36	36	1
1	37	37	1
1	38	38	1
1	39	39	1
1	40	40	1
1	41	41	1
1	42	42	1
1	43	43	1
1	44	44	1
1	45	45	1
1	46	46	1
1	47	47	1
1	48	48	1
1	49	49	1
1	50	50	1
1	51	51	1
1	52	52	1
1	53	53	1
1	54	54	1
1	55	55	1
1	56	56	1
1	57	57	1
1	58	58	1
1	59	59	1
1	60	60	1
1	61	61	1
1	62	62	1
1	63	63	1
1	64	64	1
1	65	65	1
1	66	66	1
1	67	67	1
1	68	68	1
1	69	69	1
1	70	70	1
1	71	71	1
1	72	72	1
1	73	73	1
1	74	74	1
1	75	75	1
1	76	76	1
1	77	77	1
1	78	78	1
1	79	79	1
1	80	80	1
1	81	81	1
1	82	82	1
1	83	83	1
1	84	84	1
1	85	85	1
1	86	86	1
1	87	87	1
1	88	88	1
1	89	89	1
1	90	90	1
1	91	91	1
1	92	92	1
1	93	93	1
1	94	94	1
1	95	95	1
1	96	96	1
1	97	97	1
1	98	98	1
1	99	99	1
1	100	100	1
1	101	101	1
1	102	102	1
1	103	103	1
1	104	104	1
1	105	105	1
1	106	106	1
1	107	107	1
1	108	108	1
1	109	109	1
1	110	110	1
1	111	111	1
1	112	112	1
1	113	113	1
1	114	114	1
1	115	115	1
1	116	116	1
1	117	117	1
1	118	118	1
1	119	119	1
1	120	120	1
1	121	121	1
1	122	122	1
1	123	123	1
1	124	124	1
1	125	125	1
1	126	126	1
1	127	127	1
1	128	128	0
1	129	129	0
1	130	130	0
1	131	131	0
1	132	132	0
1	133	133	0
1	134	134	0
1	135	135	0
1	136	136	0
1	137	137	0
1	138	138	0
1	139	139	0
1	140	140	0
1	141	141	0
1	142	142	0
1	143	143	0
1	144	144	0
1	145	145	0
1	146	146	0
1	147	147	0
1	148	148	0
1	149	149	0
1	150	150	0
1	151	151	0
1	152	152	0
1	153	153	0
1	154	154	0
1	155	155	0
1	156	156	0
1	157	157	0
1	158	158	0
1	159	159	0
1	160	160	0
1	161	161	0
1	162	162	0
1	163	163	0
1	164	164	0
1	165	165	0
1	166	166	0
1	167	167	0
1	168	168	0
1	169	169	0
1	170	170	0
1	171	171	0
1	172	172	0
1	173	173	0
1	174	174	0
1	175	175	0
1	176	176	0
1	177	177	0
1	178	178	0
1	179	179	0
1	180	180	0
1	181	181	0
1	182	182	0
1	183	183	0
1	184	184	0
1	185	185	0
1	186	186	0
1	187	187	0
1	188	188	0
1	189	189	0
1	190	190	0
1	191	191	0
1	192	192	0
1	193	193	0
1	194	194	0
1	195	195	0
1	196	196	0
1	197	197	0
1	198	198	0
1	199	199	0
1	200	200	0
1	201	201	0
1	202	202	0
1	203	203	0
1	204	204	0
1	205	205	0
1	206	206	0
1	207	207	0
1	208	208	0
1	209	209	0
1	210	210	0
1	211	211	0
1	212	212	0
1	213	213	0
1	214	214	0
1	215	215	0
1	216	216	0
1	217	217	0
1	218	218	0
1	219	219	0
1	220	220	0
1	221	221	0
1	222	222	0
1	223	223	0
1	224	224	0
1	225	225	0
1	226	226	0
1	227	227	0
1	228	228	0
1	229	229	0
1	230	230	0
1	231	231	0
1	232	232	0
1	233	233	0
1	234	234	0
1	235	235	0
1	236	236	0
1	237	237	0
1	238	238	0
1	239	239	0
1	240	240	0
1	241	241	0
1	242	242	0
1	243	243	0
1	244	244	0
1	245	245	0
1	246	246	0
1	247	247	0
1	248	248	0
1	249	249	0
1	250	250	0
1	251	251	0
1	252	252	0
1	253	253	0
1	254	254	0
1	255	255	0
1	256	256	0
1	257	257	0
1	258	258	0
1	259	259	0
1	260	260	0
1	261	261	0
1	262	262	0
1	263	263	0
1	264	264	0
1	265	265	0
1	266	266	0
1	267	267	0
1	268	268	0
1	269	269	0
1	270	270	0
1	271	271	0
1	272	272	0
1	273	273	0
1	274	274	0
1	275	275	0
1	276	276	0
1	277	277	0
1	278	278	0
1	279	279	0
1	280	280	0
1	281	281	0
1	282	282	0
1	283	283	0
1	284	284	0
1	285	285	0
1	286	286	0
1	287	287	0
1	288	288	0
1	289	289	0
1	290	290	0
1	291	291	0
1	292	292	0
1	293	293	0
1	294	294	0
1	295	295	0
1	296	296	0
1	297	297	0
1	298	298	0
1	299	299	0
1	300	300	0
1	301	301	0
1	302	302	0
1	303	303	0
1	304	304	0
1	305	305	0
1	306	306	0
1	307	307	0
1	308	308	0
1	309	309	0
1	310	310	0
1	311	311	0
1	312	312	0
1	313	313	0
1	314	314	0
1	315	315	0
1	316	316	0
1	317	317	0
1	318	318	0
1	319	319	0
1	320	320	0
1	321	321	0
1	322	322	0
1	323	323	0
1	324	324	0
1	325	325	0
1	326	326	0
1	327	327	0
1	328	328	0
1	329	329	0
1	330	330	0
1	331	331	0
1	332	332	0
1	333	333	0
1	334	334	0
1	335	335	0
1	336	336	0
1	337	337	0
1	338	338	0
1	339	339	0
1	340	340	0
1	341	341	0
1	342	342	0
1	343	343	0
1	344	344	0
1	345	345	0
1	346	346	0
1	347	347	0
1	348	348	0
1	349	349	0
1	350	350	0
1	351	351	0
1	352	352	0
1	353	353	0
1	354	354	0
1	355	355	0
1	356	356	0
1	357	357	0
1	358	358	0
1	359	359	0
1	360	360	0
1	361	361	0
1	362	362	0
1	363	363	0
1	364	364	0
1	365	365	0
1	366	366	0
1	367	367	0
1	368	368	0
1	369	369	0
1	370	370	0
1	371	371	0
1	372	372	0
1	373	373	0
1	374	374	0
1	375	375	0
1	376	376	0
1	377	377	0
1	378	378	0
1	379	379	0
1	380	380	0
1	381	381	0
1	382	382	0
1	383	383	0
1	384	384	0
1	385	385	0
1	386	386	0
1	387	387	0
1	388	388	0
1	389	389	0
1	390	390	0
1	391	391	0
1	392	392	0
1	393	393	0
1	394	394	0
1	395	395	0
1	396	396	0
1	397	397	0
1	398	398	0
1	399	399	0
1	400	400	0
1	401	401	0
1	402	402	0
1	403	403	0
1	404	404	0
1	405	405	0
1	406	406	0
1	407	407	0
1	408	408	0
1	409	409	0
1	410	410	0
1	411	411	0
1	412	412	0
1	413	413	0
1	414	414	0
1	415	415	0
1	416	416	0
1	417	417	0
1	418	418	0
1	419	419	0
1	420	420	0
1	421	421	0
1	422	422	0
1	423	423	0
1	424	424	0
1	425	425	0
1	426	426	0
1	427	427	0
1	428	428	0
1	429	429	0
1	430	430	0
1	431	431	0
1	432	432	0
1	433	433	0
1	434	434	0
1	435	435	0
1	436	436	0
1	437	437	0
1	438	438	0
1	439	439	0
1	440	440	0
1	441	441	0
1	442	442	0
1	443	443	0
1	444	444	0
1	445	445	0
1	446	446	0
1	447	447	0
1	448	448	0
1	449	449	0
1	450	450	0
1	451	451	0
1	452	452	0
1	453	453	0
1	454	454	0
1	455	455	0
1	456	456	0
1	457	457	0
1	458	458	0
1	459	459	0
1	460	460	0
1	461	461	0
1	462	462	0
1	463	463	0
1	464	464	0
1	465	465	0
1	466	466	0
1	467	467	0
1	468	468	0
1	469	469	0
1	470	470	0
1	471	471	0
1	472	472	0
1	473	473	0
1	474	474	0
1	475	475	0
1	476	476	0
1	477	477	0
1	478	478	0
1	479	479	0
1	480	480	0
1	481	481	0
1	482	482	0
1	483	483	0
1	484	484	0
1	485	485	0
1	486	486	0
1	487	487	0
1	488	488	0
1	489	489	0
1	490	490	0
1	491	491	0
1	492	492	0
1	493	493	0
1	494	494	0
1	495	495	0
1	496	496	0
1	497	497	0
1	498	498	0
1	499	499	0
1	500	500	0
1	501	501	0
1	502	502	0
1	503	503	0
1	504	504	0
1	505	505	0
1	506	506	0
1	507	507	0
1	508	508	0
1	509	509	0
1	510	510	0
1	511	511	0
1	512	0	2
1	513	1	2
1	514	2	2
1	515	3	2
1	516	4	2
1	517	5	2
1	518	6	2
1	519	7	2
1	520	8	2
1	521	9	2
1	522	10	2
1	523	11	2
1	524	12	2
1	525	13	2
1	526	14	2
1	527	15	2
1	528	16	2
1	529	17	2
1	530	18	2
1	531	19	2
1	532	20	2
1	533	21	2
1	534	22	2
1	535	23	2
1	536	24	2
1	537	25	2
1	538	26	2
1	539	27	2
1	540	28	2
1	541	29	2
1	542	30	2
1	543	31	2
1	544	32	2
1	545	33	2
1	546	34	2
1	547	35	2
1	548	36	2
1	549	37	2
1	550	38	2
1	551	39	2
1	552	40	2
1	553	41	2
1	554	42	2
1	555	43	2
1	556	44	2
1	557	45	2
1	558	46	2
1	559	47	2
1	560	48	2
1	561	49	2
1	562	50	2
1	563	51	2
1	564	52	2
1	565	53	2
1	566	54	2
1	567	55	2
1	568	56	2
1	569	57	2
1	570	58	2
1	571	59	2
1	572	60	2
1	573	61	2
1	574	62	2
1	575	63	2
1	576	64	2
1	577	65	2
1	578	66	2
1	579	67	2
1	580	68	2
1	581	69	2
1	582	70	2
1	583	71	2
1	584	72	2
1	585	73	2
1	586	74	2
1	587	75	2
1	588	76	2
1	589	77	2
1	590	78	2
1	591	79	2
1	592	80	2
1	593	81	2
1	594	82	2
1	595	83	2
1	596	84	2
1	597	85	2
1	598	86	2
1	599	87	2
1	600	88	2
1	601	89	2
1	602	90	2
1	603	91	2
1	604	92	2
1	605	93	2
1	606	94	2
1	607	95	2
1	608	96	2
1	609	97	2
1	610	98	2
1	611	99	2
1	612	100	2
1	613	101	2
1	614	102	2
1	615	103	2
1	616	104	2
1	617	105	2
1	618	106	2
1	619	107	2
1	620	108	2
1	621	109	2
1	622	110	2
1	623	111	2
1	624	112	2
1	625	113	2
1	626	114	2
1	627	115	2
1	628	116	2
1	629	117	2
1	630	118	2
1	631	119	2
1	632	120	2
1	633	121	2
1	634	122	2
1	635	123	2
1	636	124	2
1	637	125	2
1	638	126	2
1	639	127	2
1	640	128	1
1	641	129	1
1	642	130	1
1	643	131	1
1	644	132	1
1	645	133	1
1	646	134	1
1	647	135	1
1	648	136	1
1	649	137	1
1	650	138	1
1	651	139	1
1	652	140	1
1	653	141	1
1	654	142	1
1	655	143	1
1	656	144	1
1	657	145	1
1	658	146	1
1	659	147	1
1	660	148	1
1	661	149	1
1	662	150	1
1	663	151	1
1	664	152	1
1	665	153	1
1	666	154	1
1	667	155	1
1	668	156	1
1	669	157	1
1	670	158	1
1	671	159	1
1	672	160	1
1	673	161	1
1	674	162	1
1	675	163	1
1	676	164	1
1	677	165	1
1	678	166	1
1	679	167	1
1	680	168	1
1	681	169	1
1	682	170	1
1	683	171	1
1	684	172	1
1	685	173	1
1	686	174	1
1	687	175	1
1	688	176	1
1	689	177	1
1	690	178	1
1	691	179	1
1	692	180	1
1	693	181	1
1	694	182	1
1	695	183	1
1	696	184	1
1	697	185	1
1	698	186	1
1	699	187	1
1	700	188	1
1	701	189	1
1	702	190	1
1	703	191	1
1	704	192	1
1	705	193	1
1	706	194	1
1	707	195	1
1	708	196	1
1	709	197	1
1	710	198	1
1	711	199	1
1	712	200	1
1	713	201	1
1	714	202	1
