event_index	stage	group	fanin	publish_ns
0	0	4294967295	0	0
1	1	4294967295	0	0
2	2	4294967295	0	0
3	3	4294967295	0	0
4	4	4294967295	0	0
5	5	4294967295	0	0
6	6	4294967295	0	0
7	7	4294967295	0	0
8	8	4294967295	0	0
9	9	4294967295	0	0
10	10	4294967295	0	0
11	11	4294967295	0	0
12	12	4294967295	0	0
13	13	4294967295	0	0
14	14	4294967295	0	0
15	15	4294967295	0	0
16	16	4294967295	0	0
17	17	4294967295	0	0
18	18	4294967295	0	0
19	19	4294967295	0	0
20	20	4294967295	0	0
21	21	4294967295	0	0
22	22	4294967295	0	0
23	23	4294967295	0	0
24	24	4294967295	0	0
25	25	4294967295	0	0
26	26	4294967295	0	0
27	27	4294967295	0	0
28	28	4294967295	0	0
29	29	4294967295	0	0
30	0	0	1	0
31	0	1	1	0
32	0	2	1	0
33	0	3	1	0
34	1	4294967295	32	0
35	2	4294967295	16	0
36	3	4294967295	16	0
37	4	0	1	0
38	4	1	1	0
39	4	2	1	0
40	4	3	1	0
41	4	4	1	0
42	4	5	1	0
43	4	6	1	0
44	4	7	1	0
45	4	8	1	0
46	4	9	1	0
47	4	10	1	0
48	4	11	1	0
49	4	12	1	0
50	4	13	1	0
51	4	14	1	0
52	4	15	1	0
53	5	0	1	0
54	5	1	1	0
55	5	2	1	0
56	5	3	1	0
57	5	4	1	0
58	5	5	1	0
59	5	6	1	0
60	5	7	1	0
61	6	4294967295	8	0
62	7	4294967295	8	0
63	8	0	1	0
64	8	1	1	0
65	8	2	1	0
66	8	3	1	0
67	8	4	1	0
68	8	5	1	0
69	8	6	1	0
70	8	7	1	0
71	8	8	1	0
72	8	9	1	0
73	8	10	1	0
74	8	11	1	0
75	8	12	1	0
76	8	13	1	0
77	8	14	1	0
78	8	15	1	0
79	9	0	1	0
80	9	1	1	0
81	9	2	1	0
82	9	3	1	0
83	9	4	1	0
84	9	5	1	0
85	9	6	1	0
86	9	7	1	0
87	9	8	1	0
88	9	9	1	0
89	9	10	1	0
90	9	11	1	0
91	9	12	1	0
92	9	13	1	0
93	9	14	1	0
94	9	15	1	0
95	9	16	1	0
96	9	17	1	0
97	9	18	1	0
98	9	19	1	0
99	9	20	1	0
100	9	21	1	0
101	9	22	1	0
102	9	23	1	0
103	9	24	1	0
104	9	25	1	0
105	9	26	1	0
106	9	27	1	0
107	9	28	1	0
108	9	29	1	0
109	9	30	1	0
110	9	31	1	0
111	10	0	1	0
112	10	1	1	0
113	10	2	1	0
114	10	3	1	0
115	11	0	1	0
116	11	1	1	0
117	11	2	1	0
118	11	3	1	0
119	11	4	1	0
120	11	5	1	0
121	11	6	1	0
122	11	7	1	0
123	11	8	1	0
124	11	9	1	0
125	11	10	1	0
126	11	11	1	0
127	11	12	1	0
128	11	13	1	0
129	11	14	1	0
130	11	15	1	0
131	11	16	1	0
132	11	17	1	0
133	11	18	1	0
134	11	19	1	0
135	11	20	1	0
136	11	21	1	0
137	11	22	1	0
138	11	23	1	0
139	11	24	1	0
140	11	25	1	0
141	11	26	1	0
142	11	27	1	0
143	11	28	1	0
144	11	29	1	0
145	11	30	1	0
146	11	31	1	0
147	11	32	1	0
148	11	33	1	0
149	11	34	1	0
150	11	35	1	0
151	11	36	1	0
152	11	37	1	0
153	11	38	1	0
154	11	39	1	0
155	11	40	1	0
156	11	41	1	0
157	11	42	1	0
158	11	43	1	0
159	11	44	1	0
160	11	45	1	0
161	11	46	1	0
162	11	47	1	0
163	11	48	1	0
164	11	49	1	0
165	11	50	1	0
166	11	51	1	0
167	11	52	1	0
168	11	53	1	0
169	11	54	1	0
170	11	55	1	0
171	11	56	1	0
172	11	57	1	0
173	11	58	1	0
174	11	59	1	0
175	11	60	1	0
176	11	61	1	0
177	11	62	1	0
178	11	63	1	0
179	12	0	1	0
180	12	1	1	0
181	12	2	1	0
182	12	3	1	0
183	12	4	1	0
184	12	5	1	0
185	12	6	1	0
186	12	7	1	0
187	12	8	1	0
188	12	9	1	0
189	12	10	1	0
190	12	11	1	0
191	12	12	1	0
192	12	13	1	0
193	12	14	1	0
194	12	15	1	0
195	12	16	1	0
196	12	17	1	0
197	12	18	1	0
198	12	19	1	0
