event_index	stage	group	fanin	publish_ns
0	0	4294967295	0	0
1	1	4294967295	0	0
2	2	4294967295	0	0
3	3	4294967295	0	0
4	4	4294967295	0	0
5	5	4294967295	0	0
6	6	4294967295	0	0
7	7	4294967295	0	0
8	8	4294967295	0	0
9	9	4294967295	0	0
10	10	4294967295	0	0
11	11	4294967295	0	0
12	12	4294967295	0	0
13	13	4294967295	0	0
14	14	4294967295	0	0
15	15	4294967295	0	0
16	16	4294967295	0	0
17	17	4294967295	0	0
18	18	4294967295	0	0
19	19	4294967295	0	0
20	20	4294967295	0	0
21	21	4294967295	0	0
22	22	4294967295	0	0
23	23	4294967295	0	0
24	24	4294967295	0	0
25	25	4294967295	0	0
26	26	4294967295	0	0
27	27	4294967295	0	0
28	28	4294967295	0	0
29	29	4294967295	0	0
30	30	4294967295	0	0
31	31	4294967295	0	0
32	32	4294967295	0	0
33	33	4294967295	0	0
34	34	4294967295	0	0
35	35	4294967295	0	0
36	36	4294967295	0	0
37	37	4294967295	0	0
38	38	4294967295	0	0
39	39	4294967295	0	0
40	40	4294967295	0	0
41	41	4294967295	0	0
42	42	4294967295	0	0
43	43	4294967295	0	0
44	44	4294967295	0	0
45	45	4294967295	0	0
46	46	4294967295	0	0
47	47	4294967295	0	0
48	48	4294967295	0	0
49	49	4294967295	0	0
50	50	4294967295	0	0
51	51	4294967295	0	0
52	52	4294967295	0	0
53	53	4294967295	0	0
54	54	4294967295	0	0
55	55	4294967295	0	0
56	56	4294967295	0	0
57	57	4294967295	0	0
58	58	4294967295	0	0
59	59	4294967295	0	0
60	0	0	1	1789439181133832192
61	0	1	1	1789439181133832192
62	0	2	1	1789439181133832192
63	0	3	1	1789439181133832192
64	1	4294967295	4	1789439181133854720
65	2	4294967295	4	1789439181133855744
66	3	4294967295	4	1789439181133854720
67	4	0	1	1789439181133857792
68	4	1	1	1789439181133857792
69	4	2	1	1789439181133857792
70	4	3	1	1789439181133857792
71	4	4	1	1789439181133857792
72	4	5	1	1789439181133857792
73	4	6	1	1789439181133857792
74	4	7	1	1789439181133857792
75	4	8	1	1789439181133857792
76	4	9	1	1789439181133857792
77	4	10	1	1789439181133857792
78	4	11	1	1789439181133857792
79	4	12	1	1789439181133857792
80	4	13	1	1789439181133857792
81	4	14	1	1789439181133857792
82	4	15	1	1789439181133857792
83	5	0	1	1789439181133858816
84	5	1	1	1789439181133858816
85	5	2	1	1789439181133858816
86	5	3	1	1789439181133857792
87	5	4	1	1789439181133858816
88	5	5	1	1789439181133858816
89	5	6	1	1789439181133858816
90	5	7	1	1789439181133858816
91	5	8	1	1789439181133858816
92	5	9	1	1789439181133858816
93	5	10	1	1789439181133858816
94	5	11	1	1789439181133858816
95	5	12	1	1789439181133858816
96	5	13	1	1789439181133858816
97	5	14	1	1789439181133858816
98	5	15	1	1789439181133857792
99	6	4294967295	16	1789439181133860864
100	7	4294967295	16	1789439181133857792
101	8	0	1	1789439181133867008
102	8	1	1	1789439181133867008
103	8	2	1	1789439181133867008
104	8	3	1	1789439181133865984
105	8	4	1	1789439181133865984
106	8	5	1	1789439181133865984
107	8	6	1	1789439181133865984
108	8	7	1	1789439181133865984
109	8	8	1	1789439181133865984
110	8	9	1	1789439181133865984
111	8	10	1	1789439181133865984
112	8	11	1	1789439181133865984
113	8	12	1	1789439181133865984
114	8	13	1	1789439181133867008
115	8	14	1	1789439181133867008
116	8	15	1	1789439181133865984
117	9	0	1	1789439181133892608
118	9	1	1	1789439181133892608
119	9	2	1	1789439181133892608
120	9	3	1	1789439181133892608
121	10	0	1	1789439181133896704
122	10	1	1	1789439181133896704
123	10	2	1	1789439181133896704
124	10	3	1	1789439181133896704
125	11	0	1	1789439181133920256
126	11	1	1	1789439181133919232
127	11	2	1	1789439181133920256
128	11	3	1	1789439181133920256
129	11	4	1	1789439181133920256
130	11	5	1	1789439181133919232
131	11	6	1	1789439181133919232
132	11	7	1	1789439181133919232
133	12	0	1	1789439181133920256
134	12	1	1	1789439181133920256
135	12	2	1	1789439181133920256
136	12	3	1	1789439181133920256
137	12	4	1	1789439181133919232
138	12	5	1	1789439181133919232
139	12	6	1	1789439181133919232
140	12	7	1	1789439181133919232
