rank	key	flow_ns	residency	kappa	error
37	16x32x64s16k1;16x32x64s7k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
38	16x32x64s16k1;16x32x64s8k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
39	16x32x64s16k1;16x32x64s9k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
40	16x32x64s16k1;16x32x64s10k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
41	16x32x64s16k1;16x32x64s11k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
42	16x32x64s16k1;16x32x64s12k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
43	16x32x64s16k1;16x32x64s13k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
44	16x32x64s16k1;16x32x64s14k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
45	16x32x64s16k1;16x32x64s15k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
46	16x32x64s16k1;16x32x64s16k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891172.406350452	1	1	
47	16x32x64s13k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891523.1864077463	1	1	
48	16x32x128s7k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891523.1864077463	1	1	
49	16x32x64s16k1;32x64x128s3k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891792.0225772732	1	1	
50	16x32x64s16k1;32x64x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891792.0225772732	1	1	
51	16x32x64s16k1;64x32x128s3k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891792.0225772732	1	1	
52	16x32x64s16k1;64x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3891792.0225772732	1	1	
53	16x32x64s16k1;16x32x64s3k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892232.7416415513	1	1	
54	16x32x64s16k1;16x32x128s2k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892232.7416415513	1	1	
55	16x32x64s16k1;32x32x128s2k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892232.7416415513	1	1	
56	16x32x64s16k1;64x32x128s2k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892232.7416415513	1	1	
57	16x32x64s12k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892263.2705317079	1	1	
58	32x32x64s12k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892263.2705317079	1	1	
59	16x32x64s5k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
60	16x32x64s6k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
61	16x32x64s7k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
62	16x32x64s8k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
63	16x32x64s9k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
64	16x32x64s10k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
65	16x32x64s11k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
66	16x32x128s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
67	16x32x128s4k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
68	16x32x128s5k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
69	16x32x128s6k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
70	16x64x64s5k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
71	16x64x64s6k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
72	16x64x64s7k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
73	16x64x64s8k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
74	16x64x64s9k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
75	16x64x128s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
76	16x64x128s4k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
77	32x32x64s5k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
78	32x32x64s6k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
79	32x32x64s7k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
80	32x32x64s8k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
81	32x32x64s9k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
82	32x32x64s10k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
83	32x32x64s11k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
84	32x32x128s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
85	32x32x128s4k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
86	32x32x128s5k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
87	32x32x128s6k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
88	32x64x128s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
89	32x64x128s4k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
90	64x32x128s3k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
91	64x32x128s4k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3892526.1901986529	1	1	
92	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
93	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
94	16x32x64s16k1;16x32x128s5k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
95	16x32x64s16k1;16x32x128s5k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
96	16x32x64s16k1;16x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
97	16x32x64s16k1;16x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
98	16x32x64s16k1;16x32x128s7k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
99	16x32x64s16k1;16x32x128s7k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
100	16x32x64s16k1;16x32x128s8k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
101	16x32x64s16k1;16x32x128s8k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
102	16x32x64s16k1;16x64x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
103	16x32x64s16k1;16x64x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
104	16x32x64s16k1;32x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
105	16x32x64s16k1;32x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
106	16x32x64s16k1;32x32x128s5k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
107	16x32x64s16k1;32x32x128s5k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
108	16x32x64s16k1;32x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
109	16x32x64s16k1;32x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
110	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s5k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
111	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s5k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
112	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s6k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
113	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s6k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
114	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s7k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
115	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s7k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
116	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s8k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
117	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s8k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
118	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
119	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x64x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
120	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;32x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
121	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;32x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
122	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;32x32x128s5k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
123	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;32x32x128s5k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
124	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;32x32x128s6k1;16x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
125	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;32x32x128s6k1;16x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
126	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s5k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
127	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s5k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
128	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s6k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
129	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s6k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
130	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s7k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
131	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s7k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
132	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s8k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
133	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s8k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
134	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
135	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x64x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
136	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;32x32x128s4k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
137	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;32x32x128s4k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
138	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;32x32x128s5k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
139	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;32x32x128s5k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
140	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;32x32x128s6k1;16x256x64s2k1;kappa=2;residency=1;Ec=64;Rq=4	3892647.3909852919	1	2	
141	16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;32x32x128s6k1;16x256x64s2k1;kappa=4;residency=1;Ec=64;Rq=4	3892647.3909852919	1	4	
