gqa2_s4	0	0	summary	4116214bdc9104ff	4139200000000000	4139200000000000	4147a4dca5703aae	4114d00000000000	410b400000000000	1	1108	184
gqa2_s4	0	0	0	0	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	0	1	1	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	0	2	2	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	0	3	3	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	0	4	0	40d63498103c9f87	40e41a4c081e4fc4	0000000000000000	3ff0000000000001
gqa2_s4	0	0	5	1	40d6348d6b723ee2	40e49a46b5b91f71	0000000000000000	3ff0000000000000
gqa2_s4	0	0	6	2	40a9a4c081e4fc38	40d63498103c9f87	4093498103c9f870	3ff0000000000000
gqa2_s4	0	0	7	3	40a9a4c081e4fc38	40d63498103c9f87	4093498103c9f870	3ff0000000000000
gqa2_s4	0	0	8	0	40a9a4c081e4fc38	40d63498103c9f87	4093498103c9f870	3ff0000000000000
gqa2_s4	0	0	9	1	40a9a46b5b91f70e	40d6348d6b723ee2	409348d6b723ee1c	3ff0000000000000
gqa2_s4	0	0	10	0	40e41a4c081e4fc4	40ed9a4c081e4fc4	0000000000000000	3ff0000000000000
gqa2_s4	0	0	11	1	40e49a46b5b91f71	40ee1a46b5b91f71	0000000000000000	3ff0000000000000
gqa2_s4	0	0	12	0	40ee1a4c081e4fc4	40ee9a4c081e4fc4	0000000000000000	3ff0000000000000
gqa2_s4	0	0	13	1	40ee9a46b5b91f71	40ef1a46b5b91f71	0000000000000000	3ff0000000000000
gqa2_s4	0	0	14	2	40e5348098dcdb38	40e5b48098dcdb38	40d200ca61e5f769	3ff0000000000000
gqa2_s4	0	0	15	3	40e5348098dcdb38	40e5b48098dcdb38	40d200ca61e5f769	3ff0000000000000
gqa2_s4	0	0	16	4	40e5348098dcdb38	40e5b48098dcdb38	40d200ca61e5f769	3ff0000000000000
gqa2_s4	0	0	17	5	40e5348098dcdb38	40e5b48098dcdb38	40d200ca61e5f769	3ff0000000000000
gqa2_s4	0	0	18	6	40e5348098dcdb38	40e5b48098dcdb38	40d200ca61e5f769	3ff0000000000000
gqa2_s4	0	0	19	7	40e5348098dcdb38	40e5b48098dcdb38	40d200ca61e5f769	3ff0000000000000
gqa2_s4	0	0	20	8	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	21	9	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	22	10	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	23	11	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	24	12	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	25	13	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	26	14	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	27	15	40e5348098dcdb38	40e5b48098dcdb38	40e5348098dcdb38	3ff0000000000000
gqa2_s4	0	0	28	0	40ed9a4c081e4fc4	40ee1a4c081e4fc4	0000000000000000	3ff0000000000000
gqa2_s4	0	0	29	1	40ee1a46b5b91f71	40ee9a46b5b91f71	0000000000000000	3ff0000000000000
gqa2_s4	0	0	30	2	40d76836cfd3bf07	40d86836cfd3bf07	409339ebf971f800	3ff0000000000000
gqa2_s4	0	0	31	3	40d76836cfd3bf07	40d86836cfd3bf07	409339ebf971f800	3ff0000000000000
gqa2_s4	0	0	32	4	40d76836cfd3bf07	40d86836cfd3bf07	40d76836cfd3bf07	3ff0000000000000
gqa2_s4	0	0	33	5	40d76836cfd3bf07	40d86836cfd3bf07	40d76836cfd3bf07	3ff0000000000000
gqa2_s4	0	0	34	6	40d76836cfd3bf07	40d86836cfd3bf07	40d76836cfd3bf07	3ff0000000000000
gqa2_s4	0	0	35	7	40d76836cfd3bf07	40d86836cfd3bf07	40d76836cfd3bf07	3ff0000000000000
gqa2_s4	0	0	36	0	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	37	1	40ef9a46b5b91f71	40f00d235adc8fb8	0000000000000000	3fefffffffffffc0
gqa2_s4	0	0	38	2	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	39	3	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	40	4	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	41	5	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	42	6	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	43	7	40ef348d6b723ee2	40efb48d6b723ee2	0000000000000000	3ff0000000000000
gqa2_s4	0	0	44	0	40eeb48d6b723ee2	40ef348d6b723ee2	406a416353ef1e00	3ff0000000000000
gqa2_s4	0	0	45	1	40ef1a46b5b91f71	40ef9a46b5b91f71	0000000000000000	3ff0000000000000
gqa2_s4	0	0	46	2	40eeb48d6b723ee2	40ef348d6b723ee2	40d20019a52ac754	3ff0000000000000
gqa2_s4	0	0	47	3	40eeb48d6b723ee2	40ef348d6b723ee2	40d20019a52ac754	3ff0000000000000
gqa2_s4	0	0	48	4	40eeb48d6b723ee2	40ef348d6b723ee2	40d20019a52ac754	3ff0000000000000
gqa2_s4	0	0	49	5	40eeb48d6b723ee2	40ef348d6b723ee2	40d20019a52ac754	3ff0000000000000
gqa2_s4	0	0	50	6	40eeb48d6b723ee2	40ef348d6b723ee2	40d20019a52ac754	3ff0000000000000
gqa2_s4	0	0	51	7	40eeb48d6b723ee2	40ef348d6b723ee2	40d20019a52ac754	3ff0000000000000
gqa2_s4	0	0	52	0	40f05a404c6e6d9b	40f11a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	53	1	40f02763a74afd54	40f0e763a74afd54	407a404c6e6d9c00	3ff0000000000000
gqa2_s4	0	0	54	2	40f05a404c6e6d9b	40f11a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	55	3	40f05a404c6e6d9b	40f15a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	56	4	40f05a404c6e6d9b	40f11a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	57	5	40f05a404c6e6d9b	40f11a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	58	6	40f05a404c6e6d9b	40f11a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	59	7	40f05a404c6e6d9b	40f11a404c6e6d9b	409ffe65ad538a80	3ff0000000000000
gqa2_s4	0	0	60	8	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	61	9	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	62	10	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	63	11	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	64	12	40f05a404c6e6d9b	40f15a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	65	13	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	66	14	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	67	15	40f05a404c6e6d9b	40f11a404c6e6d9b	40d5fffffffffffc	3ff0000000000000
gqa2_s4	0	0	68	0	40f1a76a1095af28	40f6e76a1095af28	40a1a53884e831a0	3ff0000000000000
gqa2_s4	0	0	69	1	40f1a76a1095af28	40f6e76a1095af28	40a800cd29563a80	3ff0000000000000
gqa2_s4	0	0	70	2	40f1a76a1095af28	40f6e76a1095af28	40a1a53884e831a0	3ff0000000000000
gqa2_s4	0	0	71	3	40f1a7680034eed6	40f6e7680034eed6	409349ecf1a04ec0	3ff0000000000000
gqa2_s4	0	0	72	0	40f73493d4bcf0b5	40f7b493d4bcf0b5	40934a7109d06340	3ff0000000000000
gqa2_s4	0	0	73	1	40f73493d4bcf0b5	40f7b493d4bcf0b5	40934a7109d06340	3ff0000000000000
gqa2_s4	0	0	74	2	40f73493d4bcf0b5	40f7b493d4bcf0b5	40934a7109d06340	3ff0000000000000
gqa2_s4	0	0	75	3	40f73493d4bcf0b5	40f7b493d4bcf0b5	40934af5220077c0	3ff0000000000000
gqa2_s4	0	0	76	0	40f801b15f20a66f	40fcc1b15f20a66f	4093476298ed6e80	3ff0000000000000
gqa2_s4	0	0	77	1	40f801b15f20a66f	40fcc1b15f20a66f	4093476298ed6e80	3ff0000000000000
gqa2_s4	0	0	78	2	40f801b15f20a66f	40fcc1b15f20a66f	4093476298ed6e80	3ff0000000000000
gqa2_s4	0	0	79	3	40f801b15f20a66f	40fcc1b15f20a66f	4093476298ed6e80	3ff0000000000000
gqa2_s4	0	0	80	4	40f801b15f20a66f	40fcc1b15f20a66f	40db9dc44ac8e350	3ff0000000000000
gqa2_s4	0	0	81	5	40f801b15f20a66f	40fcc1b15f20a66f	40db9dc44ac8e350	3ff0000000000000
gqa2_s4	0	0	82	6	40f801b15f20a66f	40fcc1b15f20a66f	40db9dc44ac8e350	3ff0000000000000
gqa2_s4	0	0	83	7	40f801b15f20a66f	40fcc1b15f20a66f	40db9dc44ac8e350	3ff0000000000000
gqa2_s4	0	0	84	0	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	85	1	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	86	2	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
