rotation	arm	poll_mode	spin_iters	backoff_ns	grow	cap_ns	consumers	rows	per_row	rounds	participants	hop_mean_ns	hop_se_ns	hop_p50_ns	hop_p90_ns	hop_max_ns	last_mean_ns	last_p90_ns	last_max_ns	inversions	hop_trim_mean_ns	hop_trim_se_ns	last_trim_mean_ns
0	spin64_bo16	rmw	64	16	1	16	256	1	256	4096	257	242.3	0.43	0.0	1024.0	2048.0	628.2	1024.0	2048.0	0	240.5	0.43	626.9
0	spin64_bo16	rmw	64	16	1	16	16	16	1	4096	32	200.8	1.62	0.0	1024.0	2048.0	200.8	1024.0	2048.0	0	199.0	1.61	199.0
0	spin64_bo16	rmw	64	16	1	16	64	16	4	4096	80	200.4	0.80	0.0	1024.0	2048.0	261.7	1024.0	2048.0	0	198.5	0.80	259.9
0	spin64_bo16	rmw	64	16	1	16	256	16	16	4096	272	266.7	0.44	0.0	1024.0	2048.0	438.9	1024.0	2048.0	0	264.9	0.44	437.3
0	grow16_1024	rmw	64	16	2	1024	1	1	1	4096	2	348.8	7.58	0.0	1024.0	1024.0	348.8	1024.0	1024.0	0	348.1	7.58	348.1
0	grow16_1024	rmw	64	16	2	1024	16	1	16	4096	17	338.1	1.89	0.0	1024.0	2048.0	432.2	1024.0	2048.0	0	336.9	1.88	430.7
0	grow16_1024	rmw	64	16	2	1024	64	1	64	4096	65	214.8	0.83	0.0	1024.0	2048.0	478.8	1024.0	2048.0	0	212.9	0.83	477.2
0	grow16_1024	rmw	64	16	2	1024	256	1	256	4096	257	243.8	0.43	0.0	1024.0	2048.0	630.8	1024.0	2048.0	0	242.0	0.43	629.4
0	grow16_1024	rmw	64	16	2	1024	16	16	1	4096	32	197.8	1.61	0.0	1024.0	2048.0	197.8	1024.0	2048.0	0	195.9	1.60	195.9
0	grow16_1024	rmw	64	16	2	1024	64	16	4	4096	80	202.9	0.81	0.0	1024.0	2048.0	263.1	1024.0	2048.0	0	201.0	0.80	261.3
0	grow16_1024	rmw	64	16	2	1024	256	16	16	4096	272	265.4	0.44	0.0	1024.0	2048.0	437.5	1024.0	2048.0	0	263.7	0.44	435.9
