event_index	stage	group	fanin	publish_ns
0	0	4294967295	0	0
1	1	4294967295	0	0
2	2	4294967295	0	0
3	3	4294967295	0	0
4	4	4294967295	0	0
5	5	4294967295	0	0
6	6	4294967295	0	0
7	7	4294967295	0	0
8	8	4294967295	0	0
9	9	4294967295	0	0
10	10	4294967295	0	0
11	11	4294967295	0	0
12	12	4294967295	0	0
13	13	4294967295	0	0
14	14	4294967295	0	0
15	15	4294967295	0	0
16	16	4294967295	0	0
17	17	4294967295	0	0
18	18	4294967295	0	0
19	19	4294967295	0	0
20	20	4294967295	0	0
21	21	4294967295	0	0
22	22	4294967295	0	0
23	23	4294967295	0	0
24	24	4294967295	0	0
25	25	4294967295	0	0
26	26	4294967295	0	0
27	27	4294967295	0	0
28	28	4294967295	0	0
29	29	4294967295	0	0
30	0	0	1	1789521798072593408
31	0	1	1	1789521798072593408
32	0	2	1	1789521798072592384
33	0	3	1	1789521798072592384
34	1	4294967295	4	1789521798072639488
35	2	4294967295	2	1789521798072616960
36	3	4294967295	2	1789521798072639488
37	4	0	1	1789521798072642560
38	4	1	1	1789521798072642560
39	4	2	1	1789521798072645632
40	4	3	1	1789521798072645632
41	4	4	1	1789521798072647680
42	4	5	1	1789521798072648704
43	4	6	1	1789521798072650752
44	4	7	1	1789521798072651776
45	4	8	1	1789521798072653824
46	4	9	1	1789521798072653824
47	4	10	1	1789521798072656896
48	4	11	1	1789521798072656896
49	4	12	1	1789521798072659968
50	4	13	1	1789521798072659968
51	4	14	1	1789521798072663040
52	4	15	1	1789521798072663040
53	5	0	1	1789521798072643584
54	5	1	1	1789521798072643584
55	5	2	1	1789521798072646656
56	5	3	1	1789521798072646656
57	5	4	1	1789521798072649728
58	5	5	1	1789521798072648704
59	5	6	1	1789521798072652800
60	5	7	1	1789521798072651776
61	6	4294967295	8	1789521798072673280
62	7	4294967295	8	1789521798072664064
63	8	0	1	1789521798072680448
64	8	1	1	1789521798072680448
65	8	2	1	1789521798072686592
66	8	3	1	1789521798072686592
67	8	4	1	1789521798072693760
68	8	5	1	1789521798072693760
69	8	6	1	1789521798072700928
70	8	7	1	1789521798072700928
71	8	8	1	1789521798072707072
72	8	9	1	1789521798072707072
73	8	10	1	1789521798072714240
74	8	11	1	1789521798072714240
75	8	12	1	1789521798072720384
76	8	13	1	1789521798072720384
77	8	14	1	1789521798072727552
78	8	15	1	1789521798072727552
79	9	0	1	1789521798072754176
80	9	1	1	1789521798072754176
81	9	2	1	1789521798072779776
82	9	3	1	1789521798072779776
83	10	0	1	1789521798072783872
84	10	1	1	1789521798072784896
85	10	2	1	1789521798072787968
86	10	3	1	1789521798072788992
87	11	0	1	1789521798072812544
88	11	1	1	1789521798072812544
89	11	2	1	1789521798072835072
90	11	3	1	1789521798072836096
91	11	4	1	1789521798072857600
92	11	5	1	1789521798072858624
93	11	6	1	1789521798072811520
94	11	7	1	1789521798072811520
95	12	0	1	1789521798072811520
96	12	1	1	1789521798072811520
97	12	2	1	1789521798072811520
98	12	3	1	1789521798072811520
99	12	4	1	1789521798072811520
100	12	5	1	1789521798072811520
101	12	6	1	1789521798072811520
102	12	7	1	1789521798072811520
103	13	0	1	1789521798072863744
104	13	1	1	1789521798072864768
105	13	2	1	1789521798072864768
106	13	3	1	1789521798072864768
107	14	0	1	1789521798072908800
108	14	1	1	1789521798072908800
109	14	2	1	1789521798072908800
110	14	3	1	1789521798072908800
111	15	0	1	1789521798072913920
112	15	1	1	1789521798072913920
113	15	2	1	1789521798072913920
114	15	3	1	1789521798072913920
115	16	4294967295	4	1789521798072961024
116	17	4294967295	2	1789521798072937472
117	18	4294967295	2	1789521798072961024
118	19	0	1	1789521798072964096
119	19	1	1	1789521798072964096
120	19	2	1	1789521798072967168
121	19	3	1	1789521798072967168
122	19	4	1	1789521798072970240
123	19	5	1	1789521798072970240
124	19	6	1	1789521798072973312
125	19	7	1	1789521798072973312
126	19	8	1	1789521798072977408
127	19	9	1	1789521798072976384
128	19	10	1	1789521798072976384
129	19	11	1	1789521798072976384
130	19	12	1	1789521798072980480
131	19	13	1	1789521798072979456
132	19	14	1	1789521798072979456
133	19	15	1	1789521798072979456
134	20	0	1	1789521798072964096
