event_index	stage	group	fanin	publish_ns
0	0	4294967295	0	0
1	1	4294967295	0	0
2	2	4294967295	0	0
3	3	4294967295	0	0
4	4	4294967295	0	0
5	5	4294967295	0	0
6	6	4294967295	0	0
7	7	4294967295	0	0
8	8	4294967295	0	0
9	9	4294967295	0	0
10	10	4294967295	0	0
11	11	4294967295	0	0
12	12	4294967295	0	0
13	13	4294967295	0	0
14	14	4294967295	0	0
15	15	4294967295	0	0
16	16	4294967295	0	0
17	17	4294967295	0	0
18	18	4294967295	0	0
19	19	4294967295	0	0
20	20	4294967295	0	0
21	21	4294967295	0	0
22	22	4294967295	0	0
23	23	4294967295	0	0
24	24	4294967295	0	0
25	25	4294967295	0	0
26	26	4294967295	0	0
27	27	4294967295	0	0
28	28	4294967295	0	0
29	29	4294967295	0	0
30	0	0	1	1789438786339708928
31	0	1	1	1789438786339708928
32	0	2	1	1789438786339708928
33	0	3	1	1789438786339708928
34	1	4294967295	4	1789438786339732480
35	2	4294967295	2	1789438786339732480
36	3	4294967295	2	1789438786339732480
37	4	0	1	1789438786339735552
38	4	1	1	1789438786339735552
39	4	2	1	1789438786339735552
40	4	3	1	1789438786339735552
41	4	4	1	1789438786339735552
42	4	5	1	1789438786339735552
43	4	6	1	1789438786339735552
44	4	7	1	1789438786339735552
45	4	8	1	1789438786339735552
46	4	9	1	1789438786339735552
47	4	10	1	1789438786339735552
48	4	11	1	1789438786339735552
49	4	12	1	1789438786339735552
50	4	13	1	1789438786339735552
51	4	14	1	1789438786339735552
52	4	15	1	1789438786339735552
53	5	0	1	1789438786339735552
54	5	1	1	1789438786339735552
55	5	2	1	1789438786339735552
56	5	3	1	1789438786339735552
57	5	4	1	1789438786339735552
58	5	5	1	1789438786339735552
59	5	6	1	1789438786339735552
60	5	7	1	1789438786339735552
61	6	4294967295	8	1789438786339738624
62	7	4294967295	8	1789438786339735552
63	8	0	1	1789438786339744768
64	8	1	1	1789438786339744768
65	8	2	1	1789438786339744768
66	8	3	1	1789438786339744768
67	8	4	1	1789438786339744768
68	8	5	1	1789438786339744768
69	8	6	1	1789438786339744768
70	8	7	1	1789438786339744768
71	8	8	1	1789438786339744768
72	8	9	1	1789438786339744768
73	8	10	1	1789438786339744768
74	8	11	1	1789438786339744768
75	8	12	1	1789438786339744768
76	8	13	1	1789438786339744768
77	8	14	1	1789438786339744768
78	8	15	1	1789438786339744768
79	9	0	1	1789438786339771392
80	9	1	1	1789438786339771392
81	9	2	1	1789438786339771392
82	9	3	1	1789438786339771392
83	10	0	1	1789438786339775488
84	10	1	1	1789438786339775488
85	10	2	1	1789438786339775488
86	10	3	1	1789438786339775488
87	11	0	1	1789438786339799040
88	11	1	1	1789438786339799040
89	11	2	1	1789438786339799040
90	11	3	1	1789438786339799040
91	11	4	1	1789438786339799040
92	11	5	1	1789438786339799040
93	11	6	1	1789438786339799040
94	11	7	1	1789438786339799040
95	12	0	1	1789438786339799040
96	12	1	1	1789438786339799040
97	12	2	1	1789438786339799040
98	12	3	1	1789438786339799040
99	12	4	1	1789438786339799040
100	12	5	1	1789438786339799040
101	12	6	1	1789438786339799040
102	12	7	1	1789438786339799040
103	13	0	1	1789438786339804160
104	13	1	1	1789438786339804160
105	13	2	1	1789438786339804160
106	13	3	1	1789438786339804160
107	14	0	1	1789438786339849216
108	14	1	1	1789438786339848192
109	14	2	1	1789438786339849216
110	14	3	1	1789438786339849216
111	15	0	1	1789438786339853312
112	15	1	1	1789438786339853312
113	15	2	1	1789438786339853312
114	15	3	1	1789438786339854336
115	16	4294967295	4	1789438786339876864
116	17	4294967295	2	1789438786339876864
117	18	4294967295	2	1789438786339876864
118	19	0	1	1789438786339879936
119	19	1	1	1789438786339879936
120	19	2	1	1789438786339879936
121	19	3	1	1789438786339879936
122	19	4	1	1789438786339879936
123	19	5	1	1789438786339879936
124	19	6	1	1789438786339879936
125	19	7	1	1789438786339879936
126	19	8	1	1789438786339880960
127	19	9	1	1789438786339880960
128	19	10	1	1789438786339880960
129	19	11	1	1789438786339879936
130	19	12	1	1789438786339880960
131	19	13	1	1789438786339880960
132	19	14	1	1789438786339880960
133	19	15	1	1789438786339880960
134	20	0	1	1789438786339879936
