wait_index	producer	group	event_index
0	2	4294967295	189
1	2	4294967295	189
2	1	4294967295	188
3	1	4294967295	188
4	3	4294967295	190
5	3	4294967295	190
6	6	4294967295	1215
7	7	4294967295	1216
8	6	4294967295	1215
9	7	4294967295	1216
10	9	0	1729
11	9	1	1730
12	9	2	1731
13	9	3	1732
14	14	0	2005
15	14	1	2006
16	14	2	2007
17	14	3	2008
18	17	4294967295	2138
19	17	4294967295	2138
20	16	4294967295	2137
21	16	4294967295	2137
22	18	4294967295	2139
23	18	4294967295	2139
24	21	4294967295	3164
25	22	4294967295	3165
26	21	4294967295	3164
27	22	4294967295	3165
28	26	0	3810
29	26	1	3811
30	26	2	3812
31	26	3	3813
32	26	4	3814
33	26	5	3815
34	26	6	3816
35	26	7	3817
36	27	0	3818
37	27	1	3819
38	27	2	3820
39	27	3	3821
40	27	4	3822
41	27	5	3823
42	27	6	3824
43	27	7	3825
44	32	4294967295	4087
45	32	4294967295	4087
46	31	4294967295	4086
47	31	4294967295	4086
48	33	4294967295	4088
49	33	4294967295	4088
50	36	4294967295	5113
51	37	4294967295	5114
52	36	4294967295	5113
53	37	4294967295	5114
54	39	0	5627
55	39	1	5628
56	39	2	5629
57	39	3	5630
58	44	0	5903
59	44	1	5904
60	44	2	5905
61	44	3	5906
62	47	4294967295	6036
63	47	4294967295	6036
64	46	4294967295	6035
65	46	4294967295	6035
66	48	4294967295	6037
67	48	4294967295	6037
68	51	4294967295	7062
69	52	4294967295	7063
70	51	4294967295	7062
71	52	4294967295	7063
72	55	0	7580
73	55	1	7581
74	55	2	7582
75	55	3	7583
76	55	4	7584
77	55	5	7585
78	55	6	7586
79	55	7	7587
80	55	8	7588
81	55	9	7589
82	55	10	7590
83	55	11	7591
84	55	12	7592
85	55	13	7593
86	55	14	7594
87	55	15	7595
88	55	16	7596
89	55	17	7597
90	55	18	7598
91	55	19	7599
92	55	20	7600
93	55	21	7601
94	55	22	7602
95	55	23	7603
96	55	24	7604
97	55	25	7605
98	55	26	7606
99	55	27	7607
100	55	28	7608
101	55	29	7609
102	55	30	7610
103	55	31	7611
104	55	32	7612
105	55	33	7613
106	55	34	7614
107	55	35	7615
108	55	36	7616
109	55	37	7617
110	55	38	7618
111	55	39	7619
112	55	40	7620
113	55	41	7621
114	55	42	7622
115	55	43	7623
116	55	44	7624
117	55	45	7625
118	55	46	7626
119	55	47	7627
120	55	48	7628
121	55	49	7629
122	55	50	7630
123	55	51	7631
124	55	52	7632
125	55	53	7633
126	55	54	7634
127	55	55	7635
128	55	56	7636
129	55	57	7637
130	55	58	7638
131	55	59	7639
132	55	60	7640
133	55	61	7641
134	55	62	7642
135	55	63	7643
136	55	64	7644
137	55	65	7645
138	55	66	7646
139	55	67	7647
140	55	68	7648
141	55	69	7649
142	55	70	7650
143	55	71	7651
144	55	72	7652
145	55	73	7653
146	55	74	7654
147	55	75	7655
148	55	76	7656
149	55	77	7657
150	55	78	7658
151	55	79	7659
152	55	80	7660
153	55	81	7661
154	55	82	7662
155	55	83	7663
156	55	84	7664
157	55	85	7665
158	55	86	7666
159	55	87	7667
160	55	88	7668
161	55	89	7669
162	55	90	7670
163	55	91	7671
164	55	92	7672
165	55	93	7673
166	55	94	7674
167	55	95	7675
168	55	96	7676
169	55	97	7677
170	55	98	7678
171	55	99	7679
172	55	100	7680
173	55	101	7681
174	55	102	7682
175	55	103	7683
176	55	104	7684
177	55	105	7685
178	55	106	7686
179	55	107	7687
180	55	108	7688
181	55	109	7689
182	55	110	7690
183	55	111	7691
184	55	112	7692
185	55	113	7693
186	55	114	7694
187	55	115	7695
188	55	116	7696
189	55	117	7697
190	55	118	7698
191	55	119	7699
192	55	120	7700
193	55	121	7701
194	55	122	7702
195	55	123	7703
196	55	124	7704
197	55	125	7705
198	55	126	7706
199	55	127	7707
200	2	4294967295	189
201	2	4294967295	189
202	1	4294967295	188
203	1	4294967295	188
204	3	4294967295	190
205	3	4294967295	190
206	6	4294967295	1215
207	7	4294967295	1216
208	6	4294967295	1215
209	7	4294967295	1216
210	9	0	1729
211	9	1	1730
212	9	2	1731
213	9	3	1732
214	14	0	2005
215	14	1	2006
216	14	2	2007
217	14	3	2008
218	17	4294967295	2138
