event_index	stage	group	fanin	publish_ns
0	0	4294967295	0	0
1	1	4294967295	0	0
2	2	4294967295	0	0
3	3	4294967295	0	0
4	4	4294967295	0	0
5	5	4294967295	0	0
6	6	4294967295	0	0
7	7	4294967295	0	0
8	8	4294967295	0	0
9	9	4294967295	0	0
10	10	4294967295	0	0
11	11	4294967295	0	0
12	12	4294967295	0	0
13	13	4294967295	0	0
14	14	4294967295	0	0
15	15	4294967295	0	0
16	16	4294967295	0	0
17	17	4294967295	0	0
18	18	4294967295	0	0
19	19	4294967295	0	0
20	20	4294967295	0	0
21	21	4294967295	0	0
22	22	4294967295	0	0
23	23	4294967295	0	0
24	24	4294967295	0	0
25	25	4294967295	0	0
26	26	4294967295	0	0
27	27	4294967295	0	0
28	28	4294967295	0	0
29	29	4294967295	0	0
30	0	0	1	1789439263024183296
31	0	1	1	1789439263024183296
32	0	2	1	1789439263024183296
33	0	3	1	1789439263024183296
34	1	4294967295	4	1789439263024206848
35	2	4294967295	2	1789439263024206848
36	3	4294967295	2	1789439263024206848
37	4	0	1	1789439263024209920
38	4	1	1	1789439263024209920
39	4	2	1	1789439263024209920
40	4	3	1	1789439263024209920
41	4	4	1	1789439263024209920
42	4	5	1	1789439263024209920
43	4	6	1	1789439263024209920
44	4	7	1	1789439263024209920
45	4	8	1	1789439263024209920
46	4	9	1	1789439263024209920
47	4	10	1	1789439263024209920
48	4	11	1	1789439263024209920
49	4	12	1	1789439263024209920
50	4	13	1	1789439263024209920
51	4	14	1	1789439263024209920
52	4	15	1	1789439263024209920
53	5	0	1	1789439263024209920
54	5	1	1	1789439263024209920
55	5	2	1	1789439263024209920
56	5	3	1	1789439263024209920
57	5	4	1	1789439263024209920
58	5	5	1	1789439263024209920
59	5	6	1	1789439263024209920
60	5	7	1	1789439263024209920
61	6	4294967295	8	1789439263024212992
62	7	4294967295	8	1789439263024209920
63	8	0	1	1789439263024219136
64	8	1	1	1789439263024219136
65	8	2	1	1789439263024219136
66	8	3	1	1789439263024219136
67	8	4	1	1789439263024219136
68	8	5	1	1789439263024219136
69	8	6	1	1789439263024218112
70	8	7	1	1789439263024219136
71	8	8	1	1789439263024219136
72	8	9	1	1789439263024219136
73	8	10	1	1789439263024219136
74	8	11	1	1789439263024219136
75	8	12	1	1789439263024219136
76	8	13	1	1789439263024219136
77	8	14	1	1789439263024219136
78	8	15	1	1789439263024219136
79	9	0	1	1789439263024245760
80	9	1	1	1789439263024245760
81	9	2	1	1789439263024245760
82	9	3	1	1789439263024245760
83	10	0	1	1789439263024249856
84	10	1	1	1789439263024249856
85	10	2	1	1789439263024249856
86	10	3	1	1789439263024249856
87	11	0	1	1789439263024273408
88	11	1	1	1789439263024273408
89	11	2	1	1789439263024273408
90	11	3	1	1789439263024273408
91	11	4	1	1789439263024273408
92	11	5	1	1789439263024273408
93	11	6	1	1789439263024273408
94	11	7	1	1789439263024273408
95	12	0	1	1789439263024273408
96	12	1	1	1789439263024273408
97	12	2	1	1789439263024273408
98	12	3	1	1789439263024273408
99	12	4	1	1789439263024273408
100	12	5	1	1789439263024273408
101	12	6	1	1789439263024273408
102	12	7	1	1789439263024273408
103	13	0	1	1789439263024278528
104	13	1	1	1789439263024278528
105	13	2	1	1789439263024277504
106	13	3	1	1789439263024278528
107	14	0	1	1789439263024324608
108	14	1	1	1789439263024324608
109	14	2	1	1789439263024324608
110	14	3	1	1789439263024324608
111	15	0	1	1789439263024328704
112	15	1	1	1789439263024328704
113	15	2	1	1789439263024328704
114	15	3	1	1789439263024328704
115	16	4294967295	4	1789439263024352256
116	17	4294967295	2	1789439263024352256
117	18	4294967295	2	1789439263024352256
118	19	0	1	1789439263024355328
119	19	1	1	1789439263024355328
120	19	2	1	1789439263024355328
121	19	3	1	1789439263024355328
122	19	4	1	1789439263024355328
123	19	5	1	1789439263024355328
124	19	6	1	1789439263024355328
125	19	7	1	1789439263024355328
126	19	8	1	1789439263024355328
127	19	9	1	1789439263024355328
128	19	10	1	1789439263024355328
129	19	11	1	1789439263024355328
130	19	12	1	1789439263024355328
131	19	13	1	1789439263024355328
132	19	14	1	1789439263024355328
133	19	15	1	1789439263024355328
134	20	0	1	1789439263024355328
