step	node	stage	worker	sm	chain	task_ns	start_ns	end_ns	stretch	block_ns	edge_to_next
53	35953	45	1	-1	-1	3291.27217	4426798.68	4430089.952	1	1232.606859	h
54	35920	44	0	-1	-1	485456.0422	3940110.031	4425566.073	1	1233.390482	h
55	35793	43	1	-1	-1	6546.922632	3932329.718	3938876.64	1	1232.606859	h
56	35680	42	0	-1	-1	143253.4663	3787843.644	3931097.111	1	0	q
57	35568	41	0	-1	-1	143253.4663	3644590.178	3787843.644	1	1232.285934	h
58	35441	40	1	-1	-1	3291.27217	3640066.62	3643357.892	1	1232.606859	h
59	35408	39	0	-1	-1	143253.4663	3495580.547	3638834.013	1	1233.390482	h
60	31343	38	1	-1	-1	2907.627703	3488531.901	3494347.156	2	0	q
61	31342	38	1	-1	-1	2907.627703	3482716.645	3488531.901	2	0	q
62	31341	38	1	-1	-1	2907.627703	3476901.39	3482716.645	2	0	q
63	31340	38	1	-1	-1	2907.627703	3471086.135	3476901.39	2	0	q
64	31339	38	1	-1	-1	2907.627703	3465270.879	3471086.135	2	0	q
65	31338	38	1	-1	-1	2907.627703	3459455.624	3465270.879	2	0	q
66	31337	38	1	-1	-1	2907.627703	3453640.368	3459455.624	2	0	q
67	31336	38	1	-1	-1	2907.627703	3447825.113	3453640.368	2	0	q
68	31335	38	1	-1	-1	2907.627703	3442009.858	3447825.113	2	0	q
69	31334	38	1	-1	-1	2907.627703	3436194.602	3442009.858	2	0	q
70	31333	38	1	-1	-1	2907.627703	3430379.347	3436194.602	2	0	q
71	31332	38	1	-1	-1	2907.627703	3424564.091	3430379.347	2	0	q
72	31331	38	1	-1	-1	2907.627703	3418748.836	3424564.091	2	0	q
73	31330	38	1	-1	-1	2907.627703	3412933.581	3418748.836	2	0	q
74	31329	38	1	-1	-1	2907.627703	3407118.325	3412933.581	2	0	q
75	31328	38	1	-1	-1	2907.627703	3401303.07	3407118.325	2	1230.60545	h
76	29267	36	0	-1	-1	254.5413738	3399817.923	3400072.464	1	0	q
77	29266	36	0	-1	-1	254.5413738	3399563.382	3399817.923	1	0	q
78	29265	36	0	-1	-1	254.5413738	3399308.84	3399563.382	1	0	q
79	29264	36	0	-1	-1	254.5413738	3399054.299	3399308.84	1	0	q
80	30291	37	0	-1	-1	254.5413738	3398799.757	3399054.299	1	0	q
81	30290	37	0	-1	-1	254.5413738	3398545.216	3398799.757	1	0	q
82	30289	37	0	-1	-1	254.5413738	3398290.675	3398545.216	1	0	q
83	30288	37	0	-1	-1	254.5413738	3398036.133	3398290.675	1	0	q
84	24159	34	0	-1	-1	262.8959288	3397773.237	3398036.133	1	0	q
85	24158	34	0	-1	-1	262.8959288	3397510.341	3397773.237	1	0	q
86	24157	34	0	-1	-1	262.8959288	3397247.445	3397510.341	1	0	q
87	24156	34	0	-1	-1	262.8959288	3396984.55	3397247.445	1	0	q
88	24155	34	0	-1	-1	262.8959288	3396721.654	3396984.55	1	0	q
89	24154	34	0	-1	-1	262.8959288	3396458.758	3396721.654	1	0	q
90	24153	34	0	-1	-1	262.8959288	3396195.862	3396458.758	1	0	q
91	24152	34	0	-1	-1	262.8959288	3395826.36	3396195.862	1.405506432	0	q
92	24151	34	0	-1	-1	262.8959288	3395300.568	3395826.36	2	0	q
93	24150	34	0	-1	-1	262.8959288	3394774.776	3395300.568	2	0	q
94	24149	34	0	-1	-1	262.8959288	3394248.984	3394774.776	2	0	q
95	24148	34	0	-1	-1	262.8959288	3393723.192	3394248.984	2	0	q
96	24147	34	0	-1	-1	262.8959288	3393197.401	3393723.192	2	0	q
97	24146	34	0	-1	-1	262.8959288	3392671.609	3393197.401	2	0	q
98	24145	34	0	-1	-1	262.8959288	3392145.817	3392671.609	2	0	q
99	24144	34	0	-1	-1	262.8959288	3391793.467	3392145.817	1.340262014	0	q
100	28243	35	0	-1	-1	262.8959288	3391530.571	3391793.467	1	0	q
101	28242	35	0	-1	-1	262.8959288	3391267.676	3391530.571	1	0	q
102	28241	35	0	-1	-1	262.8959288	3391004.78	3391267.676	1	0	q
103	28240	35	0	-1	-1	262.8959288	3390741.884	3391004.78	1	0	q
104	24136	33	0	-1	-1	143253.4663	3243282.083	3390741.884	1.029362884	0	q
105	24096	31	0	-1	-1	143253.4663	3098977.032	3243282.083	1.007340721	0	q
106	24128	32	0	-1	-1	143253.4663	2955723.566	3098977.032	1	1233.161953	h
107	23969	30	1	-1	-1	3291.27217	2951199.132	2954490.404	1	1232.606859	h
108	23936	29	0	-1	-1	485456.0422	2464510.483	2949966.525	1	1233.390482	h
109	23809	28	1	-1	-1	6546.922632	2456730.17	2463277.092	1	1232.606859	h
110	23696	27	0	-1	-1	143253.4663	2312244.097	2455497.563	1	0	q
111	23584	26	0	-1	-1	143253.4663	2168990.63	2312244.097	1	1232.285934	h
112	23457	25	1	-1	-1	3291.27217	2164467.072	2167758.344	1	1232.606859	h
113	23424	24	0	-1	-1	143253.4663	2019980.999	2163234.465	1	1233.390482	h
114	19359	23	1	-1	-1	2907.627703	2012932.353	2018747.608	2	0	q
115	19358	23	1	-1	-1	2907.627703	2007117.098	2012932.353	2	0	q
116	19357	23	1	-1	-1	2907.627703	2001301.842	2007117.098	2	0	q
117	19356	23	1	-1	-1	2907.627703	1995486.587	2001301.842	2	0	q
118	19355	23	1	-1	-1	2907.627703	1989671.331	1995486.587	2	0	q
119	19354	23	1	-1	-1	2907.627703	1983856.076	1989671.331	2	0	q
120	19353	23	1	-1	-1	2907.627703	1978040.821	1983856.076	2	0	q
121	19352	23	1	-1	-1	2907.627703	1972225.565	1978040.821	2	0	q
122	19351	23	1	-1	-1	2907.627703	1966410.31	1972225.565	2	0	q
123	19350	23	1	-1	-1	2907.627703	1960595.054	1966410.31	2	0	q
124	19349	23	1	-1	-1	2907.627703	1954779.799	1960595.054	2	0	q
125	19348	23	1	-1	-1	2907.627703	1948964.544	1954779.799	2	0	q
126	19347	23	1	-1	-1	2907.627703	1943149.288	1948964.544	2	0	q
127	19346	23	1	-1	-1	2907.627703	1937334.033	1943149.288	2	0	q
128	19345	23	1	-1	-1	2907.627703	1931518.777	1937334.033	2	0	q
129	19344	23	1	-1	-1	2907.627703	1925703.522	1931518.777	2	1230.60545	h
130	17283	21	0	-1	-1	254.5413738	1924218.375	1924472.917	1	0	q
131	17282	21	0	-1	-1	254.5413738	1923963.834	1924218.375	1	0	q
132	17281	21	0	-1	-1	254.5413738	1923709.292	1923963.834	1	0	q
133	17280	21	0	-1	-1	254.5413738	1923454.751	1923709.292	1	0	q
134	18307	22	0	-1	-1	254.5413738	1923200.21	1923454.751	1	0	q
135	18306	22	0	-1	-1	254.5413738	1922945.668	1923200.21	1	0	q
136	18305	22	0	-1	-1	254.5413738	1922691.127	1922945.668	1	0	q
137	18304	22	0	-1	-1	254.5413738	1922436.586	1922691.127	1	0	q
138	12175	19	0	-1	-1	262.8959288	1922173.69	1922436.586	1	0	q
139	12174	19	0	-1	-1	262.8959288	1921910.794	1922173.69	1	0	q
140	12173	19	0	-1	-1	262.8959288	1921647.898	1921910.794	1	0	q
141	12172	19	0	-1	-1	262.8959288	1921385.002	1921647.898	1	0	q
142	12171	19	0	-1	-1	262.8959288	1921122.106	1921385.002	1	0	q
143	12170	19	0	-1	-1	262.8959288	1920859.21	1921122.106	1	0	q
144	12169	19	0	-1	-1	262.8959288	1920596.314	1920859.21	1	0	q
145	12168	19	0	-1	-1	262.8959288	1920226.812	1920596.314	1.405506432	0	q
146	12167	19	0	-1	-1	262.8959288	1919701.02	1920226.812	2	0	q
147	12166	19	0	-1	-1	262.8959288	1919175.228	1919701.02	2	0	q
148	12165	19	0	-1	-1	262.8959288	1918649.437	1919175.228	2	0	q
149	12164	19	0	-1	-1	262.8959288	1918123.645	1918649.437	2	0	q
150	12163	19	0	-1	-1	262.8959288	1917597.853	1918123.645	2	0	q
151	12162	19	0	-1	-1	262.8959288	1917072.061	1917597.853	2	0	q
152	12161	19	0	-1	-1	262.8959288	1916546.269	1917072.061	2	0	q
153	12160	19	0	-1	-1	262.8959288	1916193.92	1916546.269	1.340262014	0	q
154	16259	20	0	-1	-1	262.8959288	1915931.024	1916193.92	1	0	q
155	16258	20	0	-1	-1	262.8959288	1915668.128	1915931.024	1	0	q
156	16257	20	0	-1	-1	262.8959288	1915405.232	1915668.128	1	0	q
157	16256	20	0	-1	-1	262.8959288	1915142.336	1915405.232	1	0	q
158	12152	18	0	-1	-1	143253.4663	1767682.535	1915142.336	1.029362884	0	q
159	12112	16	0	-1	-1	143253.4663	1623377.485	1767682.535	1.007340721	0	q
160	12144	17	0	-1	-1	143253.4663	1480124.018	1623377.485	1	1233.161953	h
161	11985	15	1	-1	-1	3291.27217	1475599.584	1478890.856	1	1232.606859	h
162	11952	14	0	-1	-1	485456.0422	988910.9352	1474366.977	1	1233.390482	h
163	11825	13	1	-1	-1	6546.922632	981130.6221	987677.5447	1	1232.606859	h
164	11712	12	0	-1	-1	143253.4663	836644.5489	979898.0152	1	0	q
165	11600	11	0	-1	-1	143253.4663	693391.0825	836644.5489	1	1232.285934	h
166	11473	10	1	-1	-1	3291.27217	688867.5244	692158.7966	1	1232.606859	h
167	11440	9	0	-1	-1	143253.4663	544381.4512	687634.9176	1	1233.390482	h
168	7375	8	1	-1	-1	2907.627703	537332.8053	543148.0607	2	0	q
169	7374	8	1	-1	-1	2907.627703	531517.5499	537332.8053	2	0	q
170	7373	8	1	-1	-1	2907.627703	525702.2945	531517.5499	2	0	q
171	7372	8	1	-1	-1	2907.627703	519887.0391	525702.2945	2	0	q
172	7371	8	1	-1	-1	2907.627703	514071.7837	519887.0391	2	0	q
173	7370	8	1	-1	-1	2907.627703	508256.5283	514071.7837	2	0	q
174	7369	8	1	-1	-1	2907.627703	502441.2729	508256.5283	2	0	q
175	7368	8	1	-1	-1	2907.627703	496626.0175	502441.2729	2	0	q
176	7367	8	1	-1	-1	2907.627703	490810.7621	496626.0175	2	0	q
177	7366	8	1	-1	-1	2907.627703	484995.5067	490810.7621	2	0	q
178	7365	8	1	-1	-1	2907.627703	479180.2513	484995.5067	2	0	q
179	7364	8	1	-1	-1	2907.627703	473364.9959	479180.2513	2	0	q
180	7363	8	1	-1	-1	2907.627703	467549.7405	473364.9959	2	0	q
181	7362	8	1	-1	-1	2907.627703	461734.4851	467549.7405	2	0	q
182	7361	8	1	-1	-1	2907.627703	455919.2296	461734.4851	2	0	q
183	7360	8	1	-1	-1	2907.627703	450103.9742	455919.2296	2	1230.60545	h
184	5299	6	0	-1	-1	254.5413738	448618.8274	448873.3688	1	0	q
185	5298	6	0	-1	-1	254.5413738	448364.286	448618.8274	1	0	q
186	5297	6	0	-1	-1	254.5413738	448109.7447	448364.286	1	0	q
187	5296	6	0	-1	-1	254.5413738	447855.2033	448109.7447	1	0	q
188	6323	7	0	-1	-1	254.5413738	447600.6619	447855.2033	1	0	q
189	6322	7	0	-1	-1	254.5413738	447346.1205	447600.6619	1	0	q
190	6321	7	0	-1	-1	254.5413738	447091.5792	447346.1205	1	0	q
191	6320	7	0	-1	-1	254.5413738	446837.0378	447091.5792	1	0	q
192	191	4	0	-1	-1	262.8959288	446574.1419	446837.0378	1	0	q
193	190	4	0	-1	-1	262.8959288	446311.2459	446574.1419	1	0	q
194	189	4	0	-1	-1	262.8959288	446048.35	446311.2459	1	0	q
195	188	4	0	-1	-1	262.8959288	445785.4541	446048.35	1	0	q
196	187	4	0	-1	-1	262.8959288	445522.5582	445785.4541	1	0	q
197	186	4	0	-1	-1	262.8959288	445259.6622	445522.5582	1	0	q
198	185	4	0	-1	-1	262.8959288	444996.7663	445259.6622	1	0	q
199	184	4	0	-1	-1	262.8959288	444627.2644	444996.7663	1.405506432	0	q
200	183	4	0	-1	-1	262.8959288	444101.4725	444627.2644	2	0	q
201	182	4	0	-1	-1	262.8959288	443575.6807	444101.4725	2	0	q
202	181	4	0	-1	-1	262.8959288	443049.8888	443575.6807	2	0	q
203	180	4	0	-1	-1	262.8959288	442524.0969	443049.8888	2	0	q
204	179	4	0	-1	-1	262.8959288	441998.3051	442524.0969	2	0	q
205	178	4	0	-1	-1	262.8959288	441472.5132	441998.3051	2	0	q
206	177	4	0	-1	-1	262.8959288	440946.7214	441472.5132	2	0	q
207	176	4	0	-1	-1	262.8959288	440594.3719	440946.7214	1.340262014	0	q
208	4275	5	0	-1	-1	262.8959288	440331.476	440594.3719	1	0	q
209	4274	5	0	-1	-1	262.8959288	440068.5801	440331.476	1	0	q
210	4273	5	0	-1	-1	262.8959288	439805.6842	440068.5801	1	0	q
211	4272	5	0	-1	-1	262.8959288	439542.7882	439805.6842	1	0	q
212	168	3	0	-1	-1	143253.4663	292082.987	439542.7882	1.029362884	0	q
213	128	1	0	-1	-1	143253.4663	147777.937	292082.987	1.007340721	0	q
214	160	2	0	-1	-1	143253.4663	4524.470647	147777.937	1	1233.198477	h
215	1	0	1	-1	-1	3291.27217	0	3291.27217	1	0	-
